cell	mapping_rate
mSp_rep3_191	97.11
mSp_rep3_192	95.03
mSp_rep3_193	97.36
mSp_rep3_194	97.15
mSp_rep3_195	96.19
mSp_rep3_196	96.88
mSp_rep3_197	97.34
mSp_rep3_198	96.37
mSp_rep3_199	97.20
mSp_rep3_200	96.80
mSp_rep3_201	94.41
mSp_rep3_202	96.42
mSp_rep3_203	97.59
mSp_rep3_204	97.15
mSp_rep3_205	97.23
mSp_rep3_206	97.71
mSp_rep3_207	95.41
mSp_rep3_208	97.49
mSp_rep3_209	97.17
mSp_rep3_210	97.39
mSp_rep3_211	95.57
mSp_rep3_212	97.06
mSp_rep3_213	97.85
mSp_rep3_214	96.86
mSp_rep3_215	97.42
mSp_rep3_216	97.38
mSp_rep3_217	97.42
mSp_rep3_218	96.61
mSp_rep3_219	97.42
mSp_rep3_220	97.66
mSp_rep3_221	97.27
mSp_rep3_222	96.23
mSp_rep3_223	95.24
mSp_rep3_224	97.44
mSp_rep3_225	96.99
mSp_rep3_226	96.90
mSp_rep3_227	96.15
mSp_rep3_228	97.12
mSp_rep3_229	97.77
mSp_rep3_230	97.36
mSp_rep3_231	97.66
mSp_rep3_232	97.70
mSp_rep3_233	97.38
mSp_rep3_234	96.75
mSp_rep3_235	96.36
mSp_rep3_236	97.43
mSp_rep3_237	97.08
mSp_rep3_238	97.45
mSp_rep3_239	96.87
mSp_rep3_240	97.02
mSp_rep3_241	97.69
mSp_rep3_242	97.28
mSp_rep3_243	97.27
mSp_rep3_244	97.68
mSp_rep3_245	96.74
mSp_rep3_246	98.10
mSp_rep3_247	96.27
mSp_rep3_248	97.31
mSp_rep3_249	97.08
mSp_rep3_250	96.84
mSp_rep3_251	97.09
mSp_rep3_252	97.25
mSp_rep3_253	97.62
mSp_rep3_254	97.84
mSp_rep3_255	96.87
mSp_rep3_256	70.83
mSp_rep3_257	96.95
mSp_rep3_258	95.31
mSp_rep3_259	97.51
mSp_rep3_260	97.59
mSp_rep3_261	97.57
mSp_rep3_262	96.30
mSp_rep3_263	97.29
mSp_rep3_264	97.44
mSp_rep3_265	97.79
mSp_rep3_266	97.11
mSp_rep3_267	97.14
mSp_rep3_268	96.82
mSp_rep3_269	96.89
mSp_rep3_270	66.83
mSp_rep3_271	96.88
mSp_rep3_272	96.87
mSp_rep3_273	96.49
mSp_rep3_274	97.52
mSp_rep3_275	96.72
mSp_rep3_276	96.55
mSp_rep3_277	97.26
mSp_rep3_278	97.47
mSp_rep3_279	97.63
mSp_rep3_280	97.39
mSp_rep3_281	96.98
mSp_rep3_282	97.11
mSp_rep3_283	97.54
mSp_rep3_284	96.58
mSp_rep3_285	97.11
mSp_rep3_286	97.36
mSp_rep3_287	95.61
mSp_rep3_288	96.79
mSp_rep3_289	97.48
mSp_rep3_290	96.89
mSp_rep3_291	97.07
mSp_rep3_292	95.74
mSp_rep3_293	96.96
mSp_rep3_294	97.52
mSp_rep3_295	96.99
mSp_rep3_296	96.23
mSp_rep3_297	97.26
mSp_rep3_298	97.23
mSp_rep3_299	97.23
mSp_rep3_300	95.84
mSp_rep3_301	97.81
mSp_rep3_302	96.90
mSp_rep3_303	97.20
mSp_rep3_304	97.26
mSp_rep3_305	97.58
mSp_rep3_306	96.28
mSp_rep3_307	97.32
mSp_rep3_308	97.92
mSp_rep3_309	97.44
mSp_rep3_310	97.06
mSp_rep3_311	97.35
mSp_rep3_312	97.34
mSp_rep3_313	67.51
mSp_rep3_314	95.91
mSp_rep3_315	96.37
mSp_rep3_316	97.31
mSp_rep3_317	94.72
mSp_rep3_318	97.29
mSp_rep3_319	94.83
mSp_rep3_320	97.09
mSp_rep3_321	96.93
mSp_rep3_322	95.45
mSp_rep3_323	96.30
mSp_rep3_324	95.04
mSp_rep3_325	97.49
mSp_rep3_326	98.01
mSp_rep3_327	97.70
mSp_rep3_328	97.43
mSp_rep3_329	97.61
mSp_rep3_330	94.57
mSp_rep3_331	97.39
mSp_rep3_332	96.73
mSp_rep3_333	98.06
mSp_rep3_334	97.51
mSp_rep3_335	97.54
mSp_rep3_336	97.03
mSp_rep3_337	96.37
mSp_rep3_338	96.97
mSp_rep3_339	96.20
mSp_rep3_340	96.89
mSp_rep3_341	96.93
mSp_rep3_342	97.45
mSp_rep3_343	96.14
mSp_rep3_344	96.61
mSp_rep3_345	97.27
mSp_rep3_346	97.73
mSp_rep3_347	96.84
mSp_rep3_348	95.52
mSp_rep3_349	97.06
mSp_rep3_350	96.54
mSp_rep3_351	96.78
mSp_rep3_352	95.15
mSp_rep3_353	97.72
mSp_rep3_354	97.23
mSp_rep3_355	97.35
mSp_rep3_356	97.08
mSp_rep3_357	96.68
mSp_rep3_358	97.23
mSp_rep3_359	96.83
mSp_rep3_360	97.30
mSp_rep3_361	97.29
mSp_rep3_362	96.45
mSp_rep3_363	96.78
mSp_rep3_364	96.39
mSp_rep3_365	97.61
mSp_rep3_366	62.36
mSp_rep3_367	96.97
mSp_rep3_368	94.67
mSp_rep3_369	97.45
mSp_rep3_370	97.11
mSp_rep3_371	96.65
mSp_rep3_372	64.86
mSp_rep3_373	96.73
mSp_rep3_374	96.62
mSp_rep3_375	96.72
mSp_rep3_376	97.09
mSp_rep3_377	97.47
mSp_rep3_378	47.20
mSp_rep3_379	97.30
mSp_rep3_380	97.40
mSp_rep3_381	96.35
mSp_rep3_382	97.01
mSp_rep3_383	96.71
mSp_rep3_384	60.40
