cell	library_size
mSp_rep8_376	39127
mSp_rep8_377	33250
mSp_rep8_378	36599
mSp_rep8_379	65511
mSp_rep8_380	3397
mSp_rep8_381	14659
mSp_rep8_382	14095
mSp_rep8_383	33884
mSp_rep8_384	
mSp_rep9_001	10264
mSp_rep9_002	24756
mSp_rep9_003	34682
mSp_rep9_004	17462
mSp_rep9_005	31775
mSp_rep9_006	24572
mSp_rep9_007	19412
mSp_rep9_008	33159
mSp_rep9_009	9237
mSp_rep9_010	29175
mSp_rep9_011	26448
mSp_rep9_012	23252
mSp_rep9_013	27264
mSp_rep9_014	21251
mSp_rep9_015	34019
mSp_rep9_016	27335
mSp_rep9_017	29271
mSp_rep9_018	25182
mSp_rep9_019	38782
mSp_rep9_020	25007
mSp_rep9_021	30674
mSp_rep9_022	7505
mSp_rep9_023	12449
mSp_rep9_024	25491
mSp_rep9_025	29515
mSp_rep9_026	28995
mSp_rep9_027	28172
mSp_rep9_028	15195
mSp_rep9_029	11788
mSp_rep9_030	26106
mSp_rep9_031	27186
mSp_rep9_032	8761
mSp_rep9_033	20711
mSp_rep9_034	22309
mSp_rep9_035	31707
mSp_rep9_036	26453
mSp_rep9_037	11423
mSp_rep9_038	22599
mSp_rep9_039	28927
mSp_rep9_040	10644
mSp_rep9_041	27727
mSp_rep9_042	27644
mSp_rep9_043	30018
mSp_rep9_044	24920
mSp_rep9_045	8936
mSp_rep9_046	29550
mSp_rep9_047	28860
mSp_rep9_048	25668
mSp_rep9_049	33831
mSp_rep9_050	29707
mSp_rep9_051	24589
mSp_rep9_052	26139
mSp_rep9_053	21280
mSp_rep9_054	29555
mSp_rep9_055	34085
mSp_rep9_056	30916
mSp_rep9_057	
mSp_rep9_058	28915
mSp_rep9_059	26315
mSp_rep9_060	16269
mSp_rep9_061	11839
mSp_rep9_062	23753
mSp_rep9_063	21696
mSp_rep9_064	24939
mSp_rep9_065	17341
mSp_rep9_066	23570
mSp_rep9_067	32615
mSp_rep9_068	40398
mSp_rep9_069	32556
mSp_rep9_070	37280
mSp_rep9_071	30517
mSp_rep9_072	36232
mSp_rep9_073	32847
mSp_rep9_074	32503
mSp_rep9_075	36740
mSp_rep9_076	27367
mSp_rep9_077	24208
mSp_rep9_078	12502
mSp_rep9_079	21291
mSp_rep9_080	16369
mSp_rep9_081	29264
mSp_rep9_082	16834
mSp_rep9_083	27090
mSp_rep9_084	
mSp_rep9_085	23704
mSp_rep9_086	31009
mSp_rep9_087	31281
mSp_rep9_088	17914
mSp_rep9_089	16042
mSp_rep9_090	25332
mSp_rep9_091	19022
mSp_rep9_092	16494
mSp_rep9_093	4216
mSp_rep9_094	14941
mSp_rep9_095	28466
mSp_rep9_096	24527
mSp_rep9_097	40565
mSp_rep9_098	31701
mSp_rep9_099	16590
mSp_rep9_100	17680
mSp_rep9_101	35045
mSp_rep9_102	23862
mSp_rep9_103	35328
mSp_rep9_104	29197
mSp_rep9_105	17358
mSp_rep9_106	22555
mSp_rep9_107	30904
mSp_rep9_108	24819
mSp_rep9_109	33155
mSp_rep9_110	11865
mSp_rep9_111	26949
mSp_rep9_112	22821
mSp_rep9_113	17683
mSp_rep9_114	26072
mSp_rep9_115	34078
mSp_rep9_116	22386
mSp_rep9_117	30323
mSp_rep9_118	21987
mSp_rep9_119	28532
mSp_rep9_120	27070
mSp_rep9_121	23846
mSp_rep9_122	31110
mSp_rep9_123	26845
mSp_rep9_124	21314
mSp_rep9_125	28341
mSp_rep9_126	16386
mSp_rep9_127	18589
mSp_rep9_128	8267
mSp_rep9_129	19445
mSp_rep9_130	32881
mSp_rep9_131	8892
mSp_rep9_132	19649
mSp_rep9_133	14002
mSp_rep9_134	38576
mSp_rep9_135	37578
mSp_rep9_136	30566
mSp_rep9_137	31129
mSp_rep9_138	31268
mSp_rep9_139	20994
mSp_rep9_140	20326
mSp_rep9_141	24853
mSp_rep9_142	33736
mSp_rep9_143	27523
mSp_rep9_144	8406
mSp_rep9_145	26242
mSp_rep9_146	24642
mSp_rep9_147	12844
mSp_rep9_148	25507
mSp_rep9_149	24973
mSp_rep9_150	25092
mSp_rep9_151	29810
mSp_rep9_152	28648
mSp_rep9_153	26055
mSp_rep9_154	18360
mSp_rep9_155	9935
mSp_rep9_156	26395
mSp_rep9_157	23932
mSp_rep9_158	29393
mSp_rep9_159	24882
mSp_rep9_160	21383
mSp_rep9_161	6567
mSp_rep9_162	37289
mSp_rep9_163	17604
mSp_rep9_164	13578
mSp_rep9_165	32572
mSp_rep9_166	27122
mSp_rep9_167	16559
mSp_rep9_168	32013
mSp_rep9_169	34102
mSp_rep9_170	27508
mSp_rep9_171	28517
mSp_rep9_172	27161
mSp_rep9_173	26337
mSp_rep9_174	29579
mSp_rep9_175	26907
mSp_rep9_176	21312
mSp_rep9_177	27203
mSp_rep9_178	34507
mSp_rep9_179	33210
mSp_rep9_180	15732
mSp_rep9_181	27314
mSp_rep9_182	32512
mSp_rep9_183	25525
mSp_rep9_184	27410
mSp_rep9_185	10354
mSp_rep9_186	31041
mSp_rep9_187	26254
mSp_rep9_188	26527
mSp_rep9_189	18524
mSp_rep9_190	18633
mSp_rep9_191	34263
mSp_rep9_192	22638
mSp_rep9_193	26929
mSp_rep9_194	14951
mSp_rep9_195	24018
mSp_rep9_196	31009
mSp_rep9_197	29487
mSp_rep9_198	29399
mSp_rep9_199	27539
mSp_rep9_200	24450
mSp_rep9_201	27402
mSp_rep9_202	27867
mSp_rep9_203	13010
mSp_rep9_204	27420
mSp_rep9_205	20827
mSp_rep9_206	22817
mSp_rep9_207	37363
mSp_rep9_208	27191
mSp_rep9_209	28043
mSp_rep9_210	14586
mSp_rep9_211	20711
mSp_rep9_212	20891
mSp_rep9_213	21256
mSp_rep9_214	
mSp_rep9_215	29914
mSp_rep9_216	28814
mSp_rep9_217	20054
mSp_rep9_218	25466
mSp_rep9_219	14986
mSp_rep9_220	23556
mSp_rep9_221	34642
mSp_rep9_222	27014
mSp_rep9_223	41691
mSp_rep9_224	28997
mSp_rep9_225	28953
mSp_rep9_226	12961
mSp_rep9_227	23915
mSp_rep9_228	24514
mSp_rep9_229	36300
mSp_rep9_230	23500
mSp_rep9_231	26160
mSp_rep9_232	8185
mSp_rep9_233	24393
mSp_rep9_234	11346
mSp_rep9_235	31046
mSp_rep9_236	31314
mSp_rep9_237	26898
mSp_rep9_238	31131
mSp_rep9_239	28674
mSp_rep9_240	29816
mSp_rep9_241	34246
mSp_rep9_242	827
mSp_rep9_243	20093
mSp_rep9_244	25108
mSp_rep9_245	33200
mSp_rep9_246	11499
mSp_rep9_247	19079
mSp_rep9_248	26041
mSp_rep9_249	38947
mSp_rep9_250	32078
mSp_rep9_251	29815
mSp_rep9_252	25968
mSp_rep9_253	29412
mSp_rep9_254	23817
mSp_rep9_255	32156
mSp_rep9_256	32829
mSp_rep9_257	29432
mSp_rep9_258	24294
mSp_rep9_259	26115
mSp_rep9_260	11605
mSp_rep9_261	43871
mSp_rep9_262	29130
mSp_rep9_263	28049
mSp_rep9_264	29724
mSp_rep9_265	8578
mSp_rep9_266	28472
mSp_rep9_267	29258
mSp_rep9_268	27986
mSp_rep9_269	29306
mSp_rep9_270	5248
mSp_rep9_271	27978
mSp_rep9_272	30447
mSp_rep9_273	28792
mSp_rep9_274	20807
mSp_rep9_275	20857
mSp_rep9_276	21499
mSp_rep9_277	29426
mSp_rep9_278	31371
mSp_rep9_279	
mSp_rep9_280	31288
mSp_rep9_281	30205
mSp_rep9_282	30941
mSp_rep9_283	23278
mSp_rep9_284	25674
mSp_rep9_285	39355
mSp_rep9_286	28224
mSp_rep9_287	22455
mSp_rep9_288	26079
mSp_rep9_289	15535
mSp_rep9_290	18230
mSp_rep9_291	13575
mSp_rep9_292	28166
mSp_rep9_293	9163
mSp_rep9_294	27132
mSp_rep9_295	22373
mSp_rep9_296	33477
mSp_rep9_297	29643
mSp_rep9_298	36185
mSp_rep9_299	32418
mSp_rep9_300	12174
mSp_rep9_301	28505
mSp_rep9_302	19193
mSp_rep9_303	22187
mSp_rep9_304	32413
mSp_rep9_305	19194
mSp_rep9_306	25286
mSp_rep9_307	19964
mSp_rep9_308	32373
mSp_rep9_309	32418
mSp_rep9_310	31714
mSp_rep9_311	44888
mSp_rep9_312	31692
mSp_rep9_313	39848
mSp_rep9_314	22424
mSp_rep9_315	30858
mSp_rep9_316	24456
mSp_rep9_317	38111
mSp_rep9_318	22210
mSp_rep9_319	27598
mSp_rep9_320	23481
mSp_rep9_321	17157
mSp_rep9_322	24824
mSp_rep9_323	41563
mSp_rep9_324	30530
mSp_rep9_325	30802
mSp_rep9_326	27156
mSp_rep9_327	7927
mSp_rep9_328	29842
mSp_rep9_329	12785
mSp_rep9_330	30070
mSp_rep9_331	51281
mSp_rep9_332	30316
mSp_rep9_333	24340
mSp_rep9_334	29435
mSp_rep9_335	25317
mSp_rep9_336	
mSp_rep9_337	30791
mSp_rep9_338	34657
mSp_rep9_339	31296
mSp_rep9_340	24690
mSp_rep9_341	26545
mSp_rep9_342	28500
mSp_rep9_343	29523
mSp_rep9_344	32988
mSp_rep9_345	10431
mSp_rep9_346	28960
mSp_rep9_347	14088
mSp_rep9_348	30017
mSp_rep9_349	28340
mSp_rep9_350	25679
mSp_rep9_351	31290
mSp_rep9_352	29424
mSp_rep9_353	27802
mSp_rep9_354	24450
mSp_rep9_355	24633
mSp_rep9_356	14095
mSp_rep9_357	32587
mSp_rep9_358	34259
mSp_rep9_359	21164
mSp_rep9_360	26405
mSp_rep9_361	24772
mSp_rep9_362	33441
mSp_rep9_363	23578
mSp_rep9_364	20679
mSp_rep9_365	28932
mSp_rep9_366	17822
mSp_rep9_367	28003
mSp_rep9_368	26798
mSp_rep9_369	10020
mSp_rep9_370	29705
mSp_rep9_371	24795
mSp_rep9_372	22372
mSp_rep9_373	30901
mSp_rep9_374	21126
mSp_rep9_375	27743
mSp_rep9_376	30281
mSp_rep9_377	25544
mSp_rep9_378	30348
mSp_rep9_379	29860
mSp_rep9_380	31153
mSp_rep9_381	28706
mSp_rep9_382	23133
mSp_rep9_383	23776
mSp_rep9_384	
