cell	mt_content
mSp_rep11_158	0.035958
mSp_rep11_159	0.073357
mSp_rep11_160	0.008930
mSp_rep11_161	0.011775
mSp_rep11_162	0.013108
mSp_rep11_163	0.012537
mSp_rep11_164	0.012066
mSp_rep11_165	0.052206
mSp_rep11_166	0.027867
mSp_rep11_167	0.036250
mSp_rep11_168	0.041147
mSp_rep11_169	0.011107
mSp_rep11_170	0.005225
mSp_rep11_171	0.012877
mSp_rep11_172	0.010358
mSp_rep11_173	0.025544
mSp_rep11_174	0.015928
mSp_rep11_175	0.052625
mSp_rep11_176	0.021394
mSp_rep11_177	0.028064
mSp_rep11_178	0.018762
mSp_rep11_179	0.023628
mSp_rep11_180	0.019503
mSp_rep11_181	0.021758
mSp_rep11_182	0.018567
mSp_rep11_183	0.008076
mSp_rep11_184	0.023664
mSp_rep11_185	0.047884
mSp_rep11_186	0.004002
mSp_rep11_187	0.013742
mSp_rep11_188	0.014209
mSp_rep11_189	0.005012
mSp_rep11_190	0.006828
mSp_rep11_191	0.020866
mSp_rep11_192	0.010878
mSp_rep11_193	0.019738
mSp_rep11_194	0.009631
mSp_rep11_195	0.023456
mSp_rep11_196	0.008071
mSp_rep11_197	0.016218
mSp_rep11_198	0.050815
mSp_rep11_199	0.011240
mSp_rep11_200	0.007368
mSp_rep11_201	0.019002
mSp_rep11_202	0.033056
mSp_rep11_203	0.043296
mSp_rep11_204	0.023934
mSp_rep11_205	0.027949
mSp_rep11_206	0.022112
mSp_rep11_207	0.057364
mSp_rep11_208	0.052970
mSp_rep11_209	0.016041
mSp_rep11_210	0.010404
mSp_rep11_211	0.011191
mSp_rep11_212	0.020063
mSp_rep11_213	0.049998
mSp_rep11_214	0.030608
mSp_rep11_215	0.028133
mSp_rep11_216	0.020186
mSp_rep11_217	0.011529
mSp_rep11_218	0.013183
mSp_rep11_219	0.004476
mSp_rep11_220	0.014854
mSp_rep11_221	0.040344
mSp_rep11_222	0.006761
mSp_rep11_223	0.014834
mSp_rep11_224	0.005835
mSp_rep11_225	0.041354
mSp_rep11_226	0.022004
mSp_rep11_227	0.011365
mSp_rep11_228	0.023039
mSp_rep11_229	0.019435
mSp_rep11_230	0.004597
mSp_rep11_231	0.016136
mSp_rep11_232	0.008523
mSp_rep11_233	0.007737
mSp_rep11_234	0.009759
mSp_rep11_235	0.021579
mSp_rep11_236	0.017456
mSp_rep11_237	0.017236
mSp_rep11_238	0.017227
mSp_rep11_239	0.016777
mSp_rep11_240	0.046391
mSp_rep11_241	0.004751
mSp_rep11_242	0.016073
mSp_rep11_243	0.015109
mSp_rep11_244	0.016073
mSp_rep11_245	0.026291
mSp_rep11_246	0.092255
mSp_rep11_247	0.021264
mSp_rep11_248	0.020988
mSp_rep11_249	0.014485
mSp_rep11_250	0.029709
mSp_rep11_251	0.014728
mSp_rep11_252	0.020361
mSp_rep11_253	0.017103
mSp_rep11_254	0.071747
mSp_rep11_255	0.018140
mSp_rep11_256	0.012138
mSp_rep11_257	0.011021
mSp_rep11_258	0.062864
mSp_rep11_259	0.019795
mSp_rep11_260	0.016022
mSp_rep11_261	0.027871
mSp_rep11_262	0.019155
mSp_rep11_263	0.019022
mSp_rep11_264	0.018548
mSp_rep11_265	0.044418
mSp_rep11_266	0.027750
mSp_rep11_267	0.030253
mSp_rep11_268	0.022996
mSp_rep11_269	0.082504
mSp_rep11_270	0.011658
mSp_rep11_271	0.013658
mSp_rep11_272	0.092555
mSp_rep11_273	0.012353
mSp_rep11_274	0.019542
