cell	sequencing_depth
mSp_rep3_235	198104
mSp_rep3_236	177230
mSp_rep3_237	214585
mSp_rep3_238	183074
mSp_rep3_239	106188
mSp_rep3_240	286645
mSp_rep3_241	141204
mSp_rep3_242	198936
mSp_rep3_243	290333
mSp_rep3_244	186892
mSp_rep3_245	68163
mSp_rep3_246	26133
mSp_rep3_247	331063
mSp_rep3_248	147145
mSp_rep3_249	315777
mSp_rep3_250	420203
mSp_rep3_251	227147
mSp_rep3_252	284453
mSp_rep3_253	286476
mSp_rep3_254	255028
mSp_rep3_255	292022
mSp_rep3_256	35
mSp_rep3_257	434667
mSp_rep3_258	137885
mSp_rep3_259	193868
mSp_rep3_260	138559
mSp_rep3_261	79030
mSp_rep3_262	325784
mSp_rep3_263	196329
mSp_rep3_264	184139
mSp_rep3_265	76997
mSp_rep3_266	201530
mSp_rep3_267	344337
mSp_rep3_268	226955
mSp_rep3_269	22596
mSp_rep3_270	27
mSp_rep3_271	354396
mSp_rep3_272	189285
mSp_rep3_273	227395
mSp_rep3_274	52310
mSp_rep3_275	252139
mSp_rep3_276	245757
mSp_rep3_277	228671
mSp_rep3_278	66459
mSp_rep3_279	161067
mSp_rep3_280	81069
mSp_rep3_281	140186
mSp_rep3_282	50192
mSp_rep3_283	91163
mSp_rep3_284	177481
mSp_rep3_285	221115
mSp_rep3_286	252322
mSp_rep3_287	1137056
mSp_rep3_288	450678
mSp_rep3_289	201330
mSp_rep3_290	279296
mSp_rep3_291	287312
mSp_rep3_292	419618
mSp_rep3_293	324214
mSp_rep3_294	288885
mSp_rep3_295	124943
mSp_rep3_296	261061
mSp_rep3_297	277652
mSp_rep3_298	308818
mSp_rep3_299	257181
mSp_rep3_300	442356
mSp_rep3_301	298911
mSp_rep3_302	207980
mSp_rep3_303	89325
mSp_rep3_304	82522
mSp_rep3_305	71910
mSp_rep3_306	258574
mSp_rep3_307	217748
mSp_rep3_308	87655
mSp_rep3_309	147852
mSp_rep3_310	176842
mSp_rep3_311	152479
mSp_rep3_312	50143
mSp_rep3_313	100
mSp_rep3_314	224687
mSp_rep3_315	212138
mSp_rep3_316	267950
mSp_rep3_317	476027
mSp_rep3_318	309377
mSp_rep3_319	263051
mSp_rep3_320	223585
mSp_rep3_321	465915
mSp_rep3_322	29693
mSp_rep3_323	252332
mSp_rep3_324	335036
mSp_rep3_325	107646
mSp_rep3_326	61448
mSp_rep3_327	166798
mSp_rep3_328	199518
mSp_rep3_329	169351
mSp_rep3_330	489138
mSp_rep3_331	1117517
mSp_rep3_332	135979
mSp_rep3_333	121725
mSp_rep3_334	253700
mSp_rep3_335	143501
mSp_rep3_336	241541
mSp_rep3_337	259820
mSp_rep3_338	360322
mSp_rep3_339	215157
mSp_rep3_340	245661
mSp_rep3_341	301044
mSp_rep3_342	250328
mSp_rep3_343	217247
mSp_rep3_344	492092
mSp_rep3_345	319118
mSp_rep3_346	241776
mSp_rep3_347	230769
mSp_rep3_348	461630
mSp_rep3_349	209407
mSp_rep3_350	233856
mSp_rep3_351	406339
mSp_rep3_352	284054
mSp_rep3_353	163855
mSp_rep3_354	129215
mSp_rep3_355	197317
mSp_rep3_356	145728
mSp_rep3_357	182348
mSp_rep3_358	229847
mSp_rep3_359	236376
mSp_rep3_360	230642
mSp_rep3_361	156802
mSp_rep3_362	252718
mSp_rep3_363	352386
mSp_rep3_364	329679
mSp_rep3_365	245251
mSp_rep3_366	23
mSp_rep3_367	391138
mSp_rep3_368	20615
mSp_rep3_369	275257
mSp_rep3_370	246284
mSp_rep3_371	279302
mSp_rep3_372	42
mSp_rep3_373	192642
mSp_rep3_374	207462
mSp_rep3_375	83975
mSp_rep3_376	277818
mSp_rep3_377	324563
mSp_rep3_378	29
mSp_rep3_379	368875
mSp_rep3_380	185194
mSp_rep3_381	260439
mSp_rep3_382	483109
mSp_rep3_383	214305
mSp_rep3_384	27
