cell	mt_content
mSp_rep3_119	0.030851
mSp_rep3_120	0.017642
mSp_rep3_121	0.043444
mSp_rep3_122	0.029343
mSp_rep3_123	0.023588
mSp_rep3_124	0.035838
mSp_rep3_125	0.028069
mSp_rep3_126	0.020438
mSp_rep3_127	0.030909
mSp_rep3_128	0.005138
mSp_rep3_129	0.046504
mSp_rep3_130	0.050912
mSp_rep3_131	0.012228
mSp_rep3_132	0.018048
mSp_rep3_133	0.001568
mSp_rep3_134	0.034647
mSp_rep3_135	0.003473
mSp_rep3_136	0.009220
mSp_rep3_137	0.027093
mSp_rep3_138	0.013329
mSp_rep3_139	0.012007
mSp_rep3_140	0.028648
mSp_rep3_141	0.024798
mSp_rep3_142	0.030934
mSp_rep3_143	0.011352
mSp_rep3_144	0.013140
mSp_rep3_145	0.029231
mSp_rep3_146	0.002340
mSp_rep3_147	0.033867
mSp_rep3_148	0.023109
mSp_rep3_149	0.011227
mSp_rep3_150	0.016015
mSp_rep3_151	0.025043
mSp_rep3_152	0.009501
mSp_rep3_153	0.059769
mSp_rep3_154	0.010953
mSp_rep3_155	0.014511
mSp_rep3_156	0.016246
mSp_rep3_157	0.167105
mSp_rep3_158	0.006621
mSp_rep3_159	0.026665
mSp_rep3_160	0.055483
mSp_rep3_161	0.040253
mSp_rep3_162	0.018439
mSp_rep3_163	0.041730
mSp_rep3_164	0.015985
mSp_rep3_165	0.048033
mSp_rep3_166	0.013872
mSp_rep3_167	0.035956
mSp_rep3_168	0.038871
mSp_rep3_169	0.128183
mSp_rep3_170	0.033166
mSp_rep3_171	0.029190
mSp_rep3_172	0.092979
mSp_rep3_173	0.019937
mSp_rep3_174	0.018541
mSp_rep3_175	0.042445
mSp_rep3_176	0.013460
mSp_rep3_177	0.020850
mSp_rep3_178	0.021115
mSp_rep3_179	0.032751
mSp_rep3_180	0.003349
mSp_rep3_181	0.019991
mSp_rep3_182	0.025393
mSp_rep3_183	0.024664
mSp_rep3_184	0.009498
mSp_rep3_185	0.010117
mSp_rep3_186	0.016079
mSp_rep3_187	0.038943
mSp_rep3_188	0.045659
mSp_rep3_189	0.021021
mSp_rep3_190	0.011981
mSp_rep3_191	0.002117
mSp_rep3_192	0.012333
mSp_rep3_193	0.073485
mSp_rep3_194	0.045500
mSp_rep3_195	0.020375
mSp_rep3_196	0.011771
mSp_rep3_197	0.145874
mSp_rep3_198	0.013676
mSp_rep3_199	0.016822
mSp_rep3_200	0.027437
mSp_rep3_201	0.012904
mSp_rep3_202	0.014422
mSp_rep3_203	0.055784
mSp_rep3_204	0.011275
mSp_rep3_205	0.000084
mSp_rep3_206	0.016467
mSp_rep3_207	0.018110
mSp_rep3_208	0.031274
mSp_rep3_209	0.015950
mSp_rep3_210	0.019355
mSp_rep3_211	0.029871
mSp_rep3_212	0.011326
mSp_rep3_213	0.004007
mSp_rep3_214	0.015247
mSp_rep3_215	0.040601
mSp_rep3_216	0.000474
mSp_rep3_217	0.030907
mSp_rep3_218	0.022074
mSp_rep3_219	0.008584
mSp_rep3_220	0.088868
mSp_rep3_221	0.019332
mSp_rep3_222	0.029637
mSp_rep3_223	0.041849
mSp_rep3_224	0.027595
mSp_rep3_225	0.032794
mSp_rep3_226	0.012906
mSp_rep3_227	0.026580
mSp_rep3_228	0.024815
mSp_rep3_229	0.008658
mSp_rep3_230	0.025172
mSp_rep3_231	0.021095
mSp_rep3_232	0.017283
mSp_rep3_233	0.012679
mSp_rep3_234	0.035944
mSp_rep3_235	0.001943
mSp_rep3_236	0.031443
mSp_rep3_237	0.021775
mSp_rep3_238	0.009575
mSp_rep3_239	0.034069
mSp_rep3_240	0.044075
mSp_rep3_241	0.028141
mSp_rep3_242	0.034986
mSp_rep3_243	0.033736
mSp_rep3_244	0.068675
mSp_rep3_245	0.040052
mSp_rep3_246	0.225379
mSp_rep3_247	0.015328
mSp_rep3_248	0.030382
mSp_rep3_249	0.010614
mSp_rep3_250	0.015016
mSp_rep3_251	0.040496
mSp_rep3_252	0.043043
mSp_rep3_253	0.019780
mSp_rep3_254	0.011934
mSp_rep3_255	0.003718
mSp_rep3_256	0.000000
mSp_rep3_257	0.025855
mSp_rep3_258	0.019479
mSp_rep3_259	0.035053
mSp_rep3_260	0.016145
mSp_rep3_261	0.022946
mSp_rep3_262	0.001375
mSp_rep3_263	0.066844
mSp_rep3_264	0.044523
mSp_rep3_265	0.203451
mSp_rep3_266	0.047308
mSp_rep3_267	0.003297
mSp_rep3_268	0.036366
mSp_rep3_269	0.143537
mSp_rep3_270	0.000000
mSp_rep3_271	0.011717
mSp_rep3_272	0.001531
mSp_rep3_273	0.017971
mSp_rep3_274	0.270495
mSp_rep3_275	0.016102
mSp_rep3_276	0.012424
mSp_rep3_277	0.021770
mSp_rep3_278	0.034287
mSp_rep3_279	0.060808
mSp_rep3_280	0.094148
mSp_rep3_281	0.005092
mSp_rep3_282	0.057945
mSp_rep3_283	0.013593
mSp_rep3_284	0.028895
mSp_rep3_285	0.022952
mSp_rep3_286	0.019204
mSp_rep3_287	0.016994
mSp_rep3_288	0.019778
mSp_rep3_289	0.032788
mSp_rep3_290	0.022270
mSp_rep3_291	0.015777
mSp_rep3_292	0.017853
mSp_rep3_293	0.011299
mSp_rep3_294	0.017247
mSp_rep3_295	0.001053
mSp_rep3_296	0.007467
mSp_rep3_297	0.018644
mSp_rep3_298	0.026982
mSp_rep3_299	0.048774
mSp_rep3_300	0.028379
mSp_rep3_301	0.008552
mSp_rep3_302	0.019197
mSp_rep3_303	0.024868
mSp_rep3_304	0.029366
mSp_rep3_305	0.035685
mSp_rep3_306	0.018902
mSp_rep3_307	0.049253
mSp_rep3_308	0.091313
mSp_rep3_309	0.086969
mSp_rep3_310	0.006160
mSp_rep3_311	0.047687
mSp_rep3_312	0.116516
mSp_rep3_313	0.017857
mSp_rep3_314	0.004273
mSp_rep3_315	0.000000
mSp_rep3_316	0.008698
mSp_rep3_317	0.024854
mSp_rep3_318	0.002220
mSp_rep3_319	0.005262
mSp_rep3_320	0.019843
mSp_rep3_321	0.008422
mSp_rep3_322	0.149690
mSp_rep3_323	0.029792
mSp_rep3_324	0.022427
mSp_rep3_325	0.040334
mSp_rep3_326	0.032306
mSp_rep3_327	0.067948
mSp_rep3_328	0.018369
mSp_rep3_329	0.018801
mSp_rep3_330	0.010676
mSp_rep3_331	0.026473
mSp_rep3_332	0.019520
mSp_rep3_333	0.053758
mSp_rep3_334	0.044840
mSp_rep3_335	0.025245
mSp_rep3_336	0.019245
mSp_rep3_337	0.028093
mSp_rep3_338	0.021285
mSp_rep3_339	0.004405
mSp_rep3_340	0.008968
mSp_rep3_341	0.011762
mSp_rep3_342	0.011496
mSp_rep3_343	0.020664
mSp_rep3_344	0.014847
mSp_rep3_345	0.033617
mSp_rep3_346	0.028123
mSp_rep3_347	0.000787
mSp_rep3_348	0.013720
mSp_rep3_349	0.023475
mSp_rep3_350	0.017600
mSp_rep3_351	0.020048
mSp_rep3_352	0.009975
mSp_rep3_353	0.030492
mSp_rep3_354	0.031395
mSp_rep3_355	0.011460
mSp_rep3_356	0.046990
mSp_rep3_357	0.024107
mSp_rep3_358	0.040602
mSp_rep3_359	0.008832
mSp_rep3_360	0.030851
mSp_rep3_361	0.035570
mSp_rep3_362	0.032411
mSp_rep3_363	0.010015
mSp_rep3_364	0.013694
mSp_rep3_365	0.026944
mSp_rep3_366	0.000000
mSp_rep3_367	0.008505
mSp_rep3_368	0.003332
mSp_rep3_369	0.015502
mSp_rep3_370	0.049558
mSp_rep3_371	0.017955
mSp_rep3_372	0.000000
mSp_rep3_373	0.003252
mSp_rep3_374	0.019428
mSp_rep3_375	0.024121
mSp_rep3_376	0.019530
mSp_rep3_377	0.044338
mSp_rep3_378	0.000000
mSp_rep3_379	0.028416
mSp_rep3_380	0.020040
mSp_rep3_381	0.007291
mSp_rep3_382	0.019901
mSp_rep3_383	0.029569
mSp_rep3_384	0.000000
