cell	frac_open
mCPC_E9.5_233	0.117453
mCPC_E9.5_234	0.239279
mCPC_E9.5_235	0.193035
mCPC_E9.5_236	0.276427
mCPC_E9.5_237	0.304603
mCPC_E9.5_238	0.259534
mCPC_E9.5_239	0.273166
mCPC_E9.5_240	0.262670
mCPC_E9.5_241	0.279501
mCPC_E9.5_242	0.256460
mCPC_E9.5_243	0.244377
mCPC_E9.5_244	0.164284
mCPC_E9.5_245	0.215351
mCPC_E9.5_246	0.253823
mCPC_E9.5_247	0.251924
mCPC_E9.5_248	0.218775
mCPC_E9.5_249	0.222461
mCPC_E9.5_250	0.097299
mCPC_E9.5_251	0.259309
mCPC_E9.5_252	0.305253
mCPC_E9.5_253	0.196459
mCPC_E9.5_254	0.147354
mCPC_E9.5_255	0.176180
mCPC_E9.5_256	0.271541
mCPC_E9.5_257	0.215451
mCPC_E9.5_258	0.283562
mCPC_E9.5_259	0.198808
mCPC_E9.5_260	0.286061
mCPC_E9.5_261	0.210278
mCPC_E9.5_262	0.206767
mCPC_E9.5_263	0.256972
mCPC_E9.5_264	0.253486
mCPC_E9.5_265	0.341426
mCPC_E9.5_266	0.301454
mCPC_E9.5_267	0.162310
mCPC_E9.5_268	0.255323
mCPC_E9.5_269	0.208766
mCPC_E9.5_270	0.234406
mCPC_E9.5_271	0.215764
mCPC_E9.5_272	0.243253
mCPC_E9.5_273	0.198133
mCPC_E9.5_274	0.265769
mCPC_E9.5_275	0.210591
mCPC_E9.5_276	0.230383
mCPC_E9.5_277	0.275827
mCPC_E9.5_278	0.315724
mCPC_E9.5_279	0.200482
mCPC_E9.5_280	0.102247
mCPC_E9.5_281	0.337840
mCPC_E9.5_282	0.229258
mCPC_E9.5_283	0.235643
mCPC_E9.5_284	0.306577
mCPC_E9.5_285	0.244152
mCPC_E9.5_286	0.271117
mCPC_E9.5_287	0.294207
mCPC_E9.5_288	0.263245
mCPC_E9.5_289	0.230058
mCPC_E9.5_290	0.271004
mCPC_E9.5_291	0.249163
mCPC_E9.5_292	0.253086
mCPC_E9.5_293	0.284961
mCPC_E9.5_294	0.236893
mCPC_E9.5_295	0.237980
mCPC_E9.5_296	0.206305
mCPC_E9.5_297	0.251075
mCPC_E9.5_298	0.182777
mCPC_E9.5_299	0.241516
mCPC_E9.5_300	0.130123
mCPC_E9.5_301	0.209966
mCPC_E9.5_302	0.199345
mCPC_E9.5_303	0.277739
mCPC_E9.5_304	0.196996
mCPC_E9.5_305	0.333117
mCPC_E9.5_306	0.244040
mCPC_E9.5_307	0.176454
mCPC_E9.5_308	0.256110
mCPC_E9.5_309	0.218937
mCPC_E9.5_310	0.228296
mCPC_E9.5_311	0.386046
mCPC_E9.5_312	0.232544
mCPC_E9.5_313	0.263057
mCPC_E9.5_314	0.228021
mCPC_E9.5_315	0.154976
mCPC_E9.5_316	0.295832
mCPC_E9.5_317	0.258996
mCPC_E9.5_318	0.236680
mCPC_E9.5_319	0.128186
mCPC_E9.5_320	0.241391
mCPC_E9.5_321	0.226984
mCPC_E9.5_322	0.303679
mCPC_E9.5_323	0.222848
mCPC_E9.5_324	0.240479
mCPC_E9.5_325	0.189037
mCPC_E9.5_326	0.284486
mCPC_E9.5_327	0.232544
mCPC_E9.5_328	0.002449
mCPC_E9.5_329	0.328719
mCPC_E9.5_330	0.231183
mCPC_E9.5_331	0.213839
mCPC_E9.5_332	0.263732
mCPC_E9.5_333	0.245289
mCPC_E9.5_334	0.264032
mCPC_E9.5_335	0.263382
mCPC_E9.5_336	0.179578
mCPC_E9.5_337	0.283249
mCPC_E9.5_338	0.227409
mCPC_E9.5_339	0.287235
mCPC_E9.5_340	0.250262
mCPC_E9.5_341	0.294107
mCPC_E9.5_342	0.327169
mCPC_E9.5_343	0.225860
mCPC_E9.5_344	0.212415
mCPC_E9.5_345	0.272828
mCPC_E9.5_346	0.187375
mCPC_E9.5_347	0.223848
mCPC_E9.5_348	0.221261
mCPC_E9.5_349	0.289659
mCPC_E9.5_350	0.251774
mCPC_E9.5_351	0.216951
mCPC_E9.5_352	0.275177
mCPC_E9.5_353	0.280050
mCPC_E9.5_354	0.204368
mCPC_E9.5_355	0.245039
mCPC_E9.5_356	0.280400
mCPC_E9.5_357	0.236655
mCPC_E9.5_358	0.225947
mCPC_E9.5_359	0.227984
mCPC_E9.5_360	0.203144
mCPC_E9.5_361	0.260858
mCPC_E9.5_362	0.251374
mCPC_E9.5_363	0.270792
mCPC_E9.5_364	0.337065
mCPC_E9.5_365	0.295707
mCPC_E9.5_366	0.131210
mCPC_E9.5_367	0.306015
mCPC_E9.5_368	0.232969
mCPC_E9.5_369	0.208492
mCPC_E9.5_370	0.151652
mCPC_E9.5_371	0.171744
mCPC_E9.5_372	0.239854
mCPC_E9.5_373	0.141443
mCPC_E9.5_374	0.246951
mCPC_E9.5_375	0.282674
mCPC_E9.5_376	0.200295
mCPC_E9.5_377	0.293570
mCPC_E9.5_378	0.238567
mCPC_E9.5_379	0.245352
mCPC_E9.5_380	0.265319
mCPC_E9.5_381	0.352284
mCPC_E9.5_382	0.222948
mCPC_E9.5_383	0.258672
mCPC_E9.5_384	0.001437
