cell	mt_content
human_skin_fibr_340	0.017125
human_skin_fibr_341	0.019541
human_skin_fibr_342	0.023508
human_skin_fibr_343	0.015931
human_skin_fibr_344	0.005779
human_skin_fibr_345	0.018037
human_skin_fibr_346	0.012099
human_skin_fibr_347	0.013623
human_skin_fibr_348	0.013070
human_skin_fibr_349	0.011592
human_skin_fibr_350	0.029718
human_skin_fibr_351	0.020973
human_skin_fibr_352	0.012869
human_skin_fibr_353	0.044865
human_skin_fibr_354	0.005183
human_skin_fibr_355	0.022600
human_skin_fibr_356	0.033287
human_skin_fibr_357	0.008601
human_skin_fibr_358	0.007463
human_skin_fibr_359	0.015779
human_skin_fibr_360	0.034263
human_skin_fibr_361	0.016762
human_skin_fibr_362	0.014225
human_skin_fibr_363	0.029658
human_skin_fibr_364	0.012861
human_skin_fibr_365	0.006320
human_skin_fibr_366	0.020849
human_skin_fibr_367	0.049707
human_skin_fibr_368	0.010366
human_skin_fibr_369	0.004781
human_skin_fibr_370	0.002379
human_skin_fibr_371	0.027726
human_skin_fibr_372	0.004790
human_skin_fibr_373	0.005943
human_skin_fibr_374	0.033606
human_skin_fibr_375	0.022495
human_skin_fibr_376	0.007289
human_skin_fibr_377	0.044661
human_skin_fibr_378	0.005532
human_skin_fibr_379	0.010978
human_skin_fibr_380	0.034158
human_skin_fibr_381	0.024313
human_skin_fibr_382	0.066571
human_skin_fibr_383	0.018377
human_skin_fibr_384	0.032967
