cell	sequencing_depth
mSp_rep4_138	4934942
mSp_rep4_139	705606
mSp_rep4_140	1026945
mSp_rep4_141	953555
mSp_rep4_142	1090074
mSp_rep4_143	594470
mSp_rep4_144	2434386
mSp_rep4_145	4092922
mSp_rep4_146	906546
mSp_rep4_147	651013
mSp_rep4_148	606760
mSp_rep4_149	74483
mSp_rep4_150	590632
mSp_rep4_151	693623
mSp_rep4_152	601782
mSp_rep4_153	742411
mSp_rep4_154	279399
mSp_rep4_155	1155227
mSp_rep4_156	945902
mSp_rep4_157	1132825
mSp_rep4_158	1133582
mSp_rep4_159	675728
mSp_rep4_160	481253
mSp_rep4_161	396082
mSp_rep4_162	743184
mSp_rep4_163	555301
mSp_rep4_164	365688
mSp_rep4_165	1344349
mSp_rep4_166	79527
mSp_rep4_167	582932
mSp_rep4_168	652498
mSp_rep4_169	417307
mSp_rep4_170	778039
mSp_rep4_171	291725
mSp_rep4_172	631723
mSp_rep4_173	673127
mSp_rep4_174	2613977
mSp_rep4_175	42410
mSp_rep4_176	986104
mSp_rep4_177	830095
mSp_rep4_178	597354
mSp_rep4_179	1052344
mSp_rep4_180	1128896
mSp_rep4_181	935841
mSp_rep4_182	803602
mSp_rep4_183	507535
mSp_rep4_184	382593
mSp_rep4_185	1142505
mSp_rep4_186	831940
mSp_rep4_187	774009
mSp_rep4_188	57639
mSp_rep4_189	298047
mSp_rep4_190	867208
mSp_rep4_191	668173
mSp_rep4_192	804152
mSp_rep4_193	839877
mSp_rep4_194	662924
mSp_rep4_195	1379847
mSp_rep4_196	608401
mSp_rep4_197	867377
mSp_rep4_198	761968
mSp_rep4_199	656435
mSp_rep4_200	570853
mSp_rep4_201	771609
mSp_rep4_202	761534
mSp_rep4_203	629020
mSp_rep4_204	244198
mSp_rep4_205	451516
mSp_rep4_206	635795
mSp_rep4_207	235006
mSp_rep4_208	768311
mSp_rep4_209	3285424
mSp_rep4_210	745797
mSp_rep4_211	70325
mSp_rep4_212	703676
mSp_rep4_213	162220
mSp_rep4_214	492868
mSp_rep4_215	622922
mSp_rep4_216	394174
mSp_rep4_217	853123
mSp_rep4_218	672928
mSp_rep4_219	303661
mSp_rep4_220	501034
mSp_rep4_221	652942
mSp_rep4_222	647089
mSp_rep4_223	574680
mSp_rep4_224	688657
mSp_rep4_225	689784
mSp_rep4_226	972427
mSp_rep4_227	675396
mSp_rep4_228	686887
mSp_rep4_229	755280
mSp_rep4_230	4286435
mSp_rep4_231	897775
mSp_rep4_232	688058
mSp_rep4_233	708384
mSp_rep4_234	1413131
mSp_rep4_235	838642
mSp_rep4_236	59789
mSp_rep4_237	778199
mSp_rep4_238	635358
mSp_rep4_239	1127057
mSp_rep4_240	833967
mSp_rep4_241	957020
