cell	mt_content
mSp_rep3_359	0.008606
mSp_rep3_360	0.029909
mSp_rep3_361	0.035160
mSp_rep3_362	0.031362
mSp_rep3_363	0.009796
mSp_rep3_364	0.013293
mSp_rep3_365	0.026269
mSp_rep3_366	0.076923
mSp_rep3_367	0.008332
mSp_rep3_368	0.003033
mSp_rep3_369	0.015152
mSp_rep3_370	0.048319
mSp_rep3_371	0.017450
mSp_rep3_372	0.014706
mSp_rep3_373	0.003372
mSp_rep3_374	0.018932
mSp_rep3_375	0.023821
mSp_rep3_376	0.018961
mSp_rep3_377	0.042967
mSp_rep3_378	0.000000
mSp_rep3_379	0.027622
mSp_rep3_380	0.019275
mSp_rep3_381	0.007135
mSp_rep3_382	0.019355
mSp_rep3_383	0.028428
mSp_rep3_384	0.000000
mSp_rep4_001	0.026902
mSp_rep4_002	0.069901
mSp_rep4_003	0.013493
mSp_rep4_004	0.014388
mSp_rep4_005	0.006884
mSp_rep4_006	0.030884
mSp_rep4_007	0.012658
mSp_rep4_008	0.015466
mSp_rep4_009	0.009417
mSp_rep4_010	0.011819
mSp_rep4_011	0.004903
mSp_rep4_012	0.016534
mSp_rep4_013	0.015124
mSp_rep4_014	0.029390
mSp_rep4_015	0.021420
mSp_rep4_016	0.046022
mSp_rep4_017	0.003195
mSp_rep4_018	0.015566
mSp_rep4_019	0.009163
mSp_rep4_020	0.023463
mSp_rep4_021	0.043471
mSp_rep4_022	0.019043
mSp_rep4_023	0.008363
mSp_rep4_024	0.006810
mSp_rep4_025	0.024366
mSp_rep4_026	0.033557
mSp_rep4_027	0.018411
mSp_rep4_028	0.014351
mSp_rep4_029	0.025426
mSp_rep4_030	0.023783
mSp_rep4_031	0.009471
mSp_rep4_032	0.015657
mSp_rep4_033	0.026788
mSp_rep4_034	0.005504
mSp_rep4_035	0.030328
mSp_rep4_036	0.006202
mSp_rep4_037	0.022181
mSp_rep4_038	0.016697
mSp_rep4_039	0.007648
mSp_rep4_040	0.015541
mSp_rep4_041	0.047481
mSp_rep4_042	0.011416
mSp_rep4_043	0.018588
mSp_rep4_044	0.027320
mSp_rep4_045	0.079089
mSp_rep4_046	0.020193
mSp_rep4_047	0.027152
mSp_rep4_048	0.017082
mSp_rep4_049	0.006764
mSp_rep4_050	0.018065
mSp_rep4_051	0.026803
mSp_rep4_052	0.014298
mSp_rep4_053	0.102037
mSp_rep4_054	0.013682
mSp_rep4_055	0.121171
mSp_rep4_056	0.015574
mSp_rep4_057	0.019537
mSp_rep4_058	0.009841
mSp_rep4_059	0.040857
mSp_rep4_060	0.056611
mSp_rep4_061	0.072266
mSp_rep4_062	0.010260
mSp_rep4_063	0.024924
mSp_rep4_064	0.022979
mSp_rep4_065	0.020772
mSp_rep4_066	0.010097
mSp_rep4_067	0.031954
mSp_rep4_068	0.019169
mSp_rep4_069	0.042355
mSp_rep4_070	0.013665
mSp_rep4_071	0.020790
mSp_rep4_072	0.037853
mSp_rep4_073	0.032260
mSp_rep4_074	0.026101
mSp_rep4_075	0.032761
mSp_rep4_076	0.027299
mSp_rep4_077	0.038585
mSp_rep4_078	0.015641
mSp_rep4_079	0.013233
mSp_rep4_080	0.025269
mSp_rep4_081	0.018268
mSp_rep4_082	0.029801
mSp_rep4_083	0.020067
mSp_rep4_084	0.022092
mSp_rep4_085	0.030424
mSp_rep4_086	0.010418
mSp_rep4_087	0.051409
mSp_rep4_088	0.026973
mSp_rep4_089	0.013120
mSp_rep4_090	0.027366
mSp_rep4_091	0.008296
mSp_rep4_092	0.017182
mSp_rep4_093	0.017124
mSp_rep4_094	0.003282
mSp_rep4_095	0.226804
mSp_rep4_096	0.208759
mSp_rep4_097	0.038122
mSp_rep4_098	0.013194
mSp_rep4_099	0.025079
mSp_rep4_100	0.013270
mSp_rep4_101	0.022447
mSp_rep4_102	0.019450
mSp_rep4_103	0.061861
mSp_rep4_104	0.025228
mSp_rep4_105	0.029686
mSp_rep4_106	0.027328
mSp_rep4_107	0.025365
mSp_rep4_108	0.007110
mSp_rep4_109	0.021843
mSp_rep4_110	0.030644
mSp_rep4_111	0.038916
mSp_rep4_112	0.004092
mSp_rep4_113	0.007180
mSp_rep4_114	0.009908
mSp_rep4_115	0.028985
mSp_rep4_116	0.072311
mSp_rep4_117	0.010370
mSp_rep4_118	0.014600
mSp_rep4_119	0.031657
mSp_rep4_120	0.009054
mSp_rep4_121	0.030852
mSp_rep4_122	0.032242
mSp_rep4_123	0.019002
mSp_rep4_124	0.022069
mSp_rep4_125	0.050720
mSp_rep4_126	0.031863
mSp_rep4_127	0.013974
mSp_rep4_128	0.049235
mSp_rep4_129	0.035790
mSp_rep4_130	0.017365
mSp_rep4_131	0.013862
mSp_rep4_132	0.013746
mSp_rep4_133	0.049105
mSp_rep4_134	0.015030
mSp_rep4_135	0.032039
mSp_rep4_136	0.013067
mSp_rep4_137	0.011676
mSp_rep4_138	0.022874
mSp_rep4_139	0.004942
mSp_rep4_140	0.018719
mSp_rep4_141	0.023483
mSp_rep4_142	0.035800
mSp_rep4_143	0.008522
mSp_rep4_144	0.001795
mSp_rep4_145	0.023940
mSp_rep4_146	0.012636
mSp_rep4_147	0.046640
mSp_rep4_148	0.005484
mSp_rep4_149	0.155159
mSp_rep4_150	0.040747
mSp_rep4_151	0.049562
mSp_rep4_152	0.013233
mSp_rep4_153	0.021098
mSp_rep4_154	0.014247
mSp_rep4_155	0.001641
mSp_rep4_156	0.028103
mSp_rep4_157	0.006939
mSp_rep4_158	0.008204
mSp_rep4_159	0.006539
mSp_rep4_160	0.011465
mSp_rep4_161	0.001731
mSp_rep4_162	0.011116
mSp_rep4_163	0.003802
mSp_rep4_164	0.035861
mSp_rep4_165	0.016260
mSp_rep4_166	0.059343
mSp_rep4_167	0.007513
mSp_rep4_168	0.067429
mSp_rep4_169	0.010234
mSp_rep4_170	0.024301
mSp_rep4_171	0.041266
