cell	mapping_rate
mSp_rep5_037	97.44
mSp_rep5_038	97.66
mSp_rep5_039	97.23
mSp_rep5_040	97.29
mSp_rep5_041	97.19
mSp_rep5_042	97.44
mSp_rep5_043	97.54
mSp_rep5_044	97.53
mSp_rep5_045	96.56
mSp_rep5_046	97.42
mSp_rep5_047	97.45
mSp_rep5_048	97.59
mSp_rep5_049	96.70
mSp_rep5_050	97.42
mSp_rep5_051	97.59
mSp_rep5_052	96.72
mSp_rep5_053	96.89
mSp_rep5_054	96.99
mSp_rep5_055	97.58
mSp_rep5_056	97.27
mSp_rep5_057	97.10
mSp_rep5_058	96.98
mSp_rep5_059	96.75
mSp_rep5_060	97.81
mSp_rep5_061	94.03
mSp_rep5_062	97.72
mSp_rep5_063	97.13
mSp_rep5_064	96.73
mSp_rep5_065	97.06
mSp_rep5_066	96.89
mSp_rep5_067	96.12
mSp_rep5_068	96.70
mSp_rep5_069	96.68
mSp_rep5_070	97.64
mSp_rep5_071	97.66
mSp_rep5_072	97.39
mSp_rep5_073	97.31
mSp_rep5_074	96.70
mSp_rep5_075	97.26
mSp_rep5_076	97.12
mSp_rep5_077	97.21
mSp_rep5_078	97.33
mSp_rep5_079	97.36
mSp_rep5_080	97.34
mSp_rep5_081	97.62
mSp_rep5_082	97.38
mSp_rep5_083	97.68
mSp_rep5_084	97.83
mSp_rep5_085	97.20
mSp_rep5_086	97.30
mSp_rep5_087	97.26
mSp_rep5_088	98.01
mSp_rep5_089	97.32
mSp_rep5_090	97.98
mSp_rep5_091	97.47
mSp_rep5_092	96.39
mSp_rep5_093	97.52
mSp_rep5_094	97.76
mSp_rep5_095	97.59
mSp_rep5_096	97.85
mSp_rep5_097	97.22
mSp_rep5_098	97.81
mSp_rep5_099	97.52
mSp_rep5_100	97.54
mSp_rep5_101	97.49
mSp_rep5_102	97.40
mSp_rep5_103	94.21
mSp_rep5_104	98.11
mSp_rep5_105	96.85
mSp_rep5_106	97.76
mSp_rep5_107	97.61
mSp_rep5_108	97.47
mSp_rep5_109	97.71
mSp_rep5_110	97.24
mSp_rep5_111	97.13
mSp_rep5_112	97.43
mSp_rep5_113	97.61
mSp_rep5_114	97.06
mSp_rep5_115	97.17
mSp_rep5_116	97.57
mSp_rep5_117	97.49
mSp_rep5_118	97.37
mSp_rep5_119	97.58
mSp_rep5_120	97.16
mSp_rep5_121	97.51
mSp_rep5_122	96.85
mSp_rep5_123	97.62
mSp_rep5_124	97.45
mSp_rep5_125	97.39
mSp_rep5_126	88.87
mSp_rep5_127	97.53
mSp_rep5_128	97.12
mSp_rep5_129	97.14
mSp_rep5_130	97.20
mSp_rep5_131	97.65
mSp_rep5_132	97.14
mSp_rep5_133	96.95
mSp_rep5_134	97.63
mSp_rep5_135	97.03
mSp_rep5_136	95.71
mSp_rep5_137	82.80
mSp_rep5_138	95.61
mSp_rep5_139	97.32
mSp_rep5_140	97.43
mSp_rep5_141	97.74
mSp_rep5_142	96.01
mSp_rep5_143	97.10
mSp_rep5_144	97.39
mSp_rep5_145	97.44
mSp_rep5_146	96.89
mSp_rep5_147	97.46
mSp_rep5_148	96.77
mSp_rep5_149	95.20
mSp_rep5_150	97.55
mSp_rep5_151	96.66
mSp_rep5_152	97.69
mSp_rep5_153	96.92
mSp_rep5_154	97.16
mSp_rep5_155	97.43
mSp_rep5_156	96.74
mSp_rep5_157	96.83
mSp_rep5_158	97.54
mSp_rep5_159	96.74
mSp_rep5_160	97.60
mSp_rep5_161	97.56
mSp_rep5_162	97.66
mSp_rep5_163	97.03
mSp_rep5_164	97.12
mSp_rep5_165	97.57
mSp_rep5_166	97.23
mSp_rep5_167	97.49
mSp_rep5_168	97.02
mSp_rep5_169	97.67
mSp_rep5_170	97.28
mSp_rep5_171	97.55
mSp_rep5_172	97.67
mSp_rep5_173	97.29
mSp_rep5_174	97.80
mSp_rep5_175	97.38
mSp_rep5_176	96.90
mSp_rep5_177	97.48
mSp_rep5_178	97.50
mSp_rep5_179	97.58
mSp_rep5_180	97.52
mSp_rep5_181	97.29
mSp_rep5_182	97.53
mSp_rep5_183	97.70
mSp_rep5_184	97.91
mSp_rep5_185	96.05
mSp_rep5_186	96.36
mSp_rep5_187	96.78
mSp_rep5_188	97.05
mSp_rep5_189	96.98
mSp_rep5_190	97.65
mSp_rep5_191	97.18
mSp_rep5_192	96.72
mSp_rep5_193	97.16
mSp_rep5_194	97.31
mSp_rep5_195	96.71
mSp_rep5_196	97.59
mSp_rep5_197	97.17
mSp_rep5_198	97.22
mSp_rep5_199	97.53
mSp_rep5_200	97.01
mSp_rep5_201	97.63
mSp_rep5_202	97.95
mSp_rep5_203	97.70
mSp_rep5_204	97.90
mSp_rep5_205	97.33
mSp_rep5_206	97.10
mSp_rep5_207	97.33
mSp_rep5_208	97.88
mSp_rep5_209	96.68
mSp_rep5_210	97.12
mSp_rep5_211	97.96
mSp_rep5_212	97.50
mSp_rep5_213	96.45
mSp_rep5_214	97.67
mSp_rep5_215	97.09
mSp_rep5_216	76.94
mSp_rep5_217	96.46
mSp_rep5_218	96.88
mSp_rep5_219	97.76
mSp_rep5_220	97.17
mSp_rep5_221	96.69
mSp_rep5_222	97.65
mSp_rep5_223	97.63
mSp_rep5_224	96.83
mSp_rep5_225	97.50
mSp_rep5_226	97.02
mSp_rep5_227	97.10
mSp_rep5_228	97.48
mSp_rep5_229	97.46
mSp_rep5_230	97.32
mSp_rep5_231	96.18
mSp_rep5_232	97.26
mSp_rep5_233	97.62
mSp_rep5_234	97.45
mSp_rep5_235	97.03
mSp_rep5_236	97.15
mSp_rep5_237	97.40
mSp_rep5_238	97.46
mSp_rep5_239	97.70
mSp_rep5_240	97.20
mSp_rep5_241	96.74
mSp_rep5_242	97.03
mSp_rep5_243	97.62
mSp_rep5_244	97.44
mSp_rep5_245	97.31
mSp_rep5_246	97.28
mSp_rep5_247	97.58
mSp_rep5_248	97.41
mSp_rep5_249	97.63
mSp_rep5_250	97.32
mSp_rep5_251	96.96
mSp_rep5_252	97.27
mSp_rep5_253	97.17
mSp_rep5_254	97.38
mSp_rep5_255	97.68
mSp_rep5_256	97.68
mSp_rep5_257	97.26
mSp_rep5_258	95.69
mSp_rep5_259	97.42
mSp_rep5_260	97.64
mSp_rep5_261	97.67
mSp_rep5_262	97.79
mSp_rep5_263	97.27
mSp_rep5_264	97.46
mSp_rep5_265	96.36
mSp_rep5_266	96.74
mSp_rep5_267	72.15
mSp_rep5_268	97.43
mSp_rep5_269	97.52
mSp_rep5_270	95.93
mSp_rep5_271	97.45
mSp_rep5_272	97.34
mSp_rep5_273	97.26
mSp_rep5_274	97.37
mSp_rep5_275	97.52
mSp_rep5_276	97.19
mSp_rep5_277	97.58
mSp_rep5_278	97.48
mSp_rep5_279	96.96
mSp_rep5_280	97.31
mSp_rep5_281	97.29
mSp_rep5_282	96.71
mSp_rep5_283	97.55
mSp_rep5_284	97.20
mSp_rep5_285	97.38
mSp_rep5_286	97.62
mSp_rep5_287	97.59
mSp_rep5_288	97.48
mSp_rep5_289	97.63
mSp_rep5_290	97.13
mSp_rep5_291	97.09
mSp_rep5_292	97.27
mSp_rep5_293	97.69
mSp_rep5_294	97.25
mSp_rep5_295	97.39
mSp_rep5_296	97.35
mSp_rep5_297	97.44
mSp_rep5_298	97.29
mSp_rep5_299	97.31
mSp_rep5_300	97.36
mSp_rep5_301	97.47
mSp_rep5_302	97.77
mSp_rep5_303	97.62
mSp_rep5_304	97.47
mSp_rep5_305	96.85
mSp_rep5_306	97.24
mSp_rep5_307	97.56
mSp_rep5_308	97.50
mSp_rep5_309	97.74
mSp_rep5_310	97.49
mSp_rep5_311	97.36
mSp_rep5_312	97.51
mSp_rep5_313	96.86
mSp_rep5_314	97.22
mSp_rep5_315	97.29
mSp_rep5_316	97.31
mSp_rep5_317	97.29
mSp_rep5_318	97.44
mSp_rep5_319	97.31
mSp_rep5_320	96.13
mSp_rep5_321	97.04
mSp_rep5_322	97.22
mSp_rep5_323	97.59
mSp_rep5_324	97.52
mSp_rep5_325	96.25
mSp_rep5_326	97.41
mSp_rep5_327	97.81
mSp_rep5_328	97.19
mSp_rep5_329	97.85
mSp_rep5_330	97.45
mSp_rep5_331	97.13
mSp_rep5_332	97.75
mSp_rep5_333	97.52
mSp_rep5_334	97.24
mSp_rep5_335	97.66
mSp_rep5_336	97.63
mSp_rep5_337	97.25
mSp_rep5_338	97.10
mSp_rep5_339	96.07
mSp_rep5_340	97.12
mSp_rep5_341	97.17
mSp_rep5_342	97.18
mSp_rep5_343	97.77
mSp_rep5_344	97.43
mSp_rep5_345	97.05
mSp_rep5_346	97.18
mSp_rep5_347	97.49
mSp_rep5_348	96.93
mSp_rep5_349	97.53
mSp_rep5_350	97.02
mSp_rep5_351	97.57
mSp_rep5_352	97.09
mSp_rep5_353	97.38
mSp_rep5_354	97.45
mSp_rep5_355	97.30
mSp_rep5_356	97.59
mSp_rep5_357	97.92
mSp_rep5_358	97.63
mSp_rep5_359	96.89
mSp_rep5_360	97.41
mSp_rep5_361	96.81
mSp_rep5_362	97.36
mSp_rep5_363	96.83
mSp_rep5_364	96.88
mSp_rep5_365	97.30
mSp_rep5_366	97.21
mSp_rep5_367	97.38
mSp_rep5_368	97.34
mSp_rep5_369	97.02
mSp_rep5_370	96.81
mSp_rep5_371	97.40
mSp_rep5_372	97.33
mSp_rep5_373	79.22
mSp_rep5_374	97.57
mSp_rep5_375	97.43
mSp_rep5_376	97.43
mSp_rep5_377	96.86
mSp_rep5_378	97.52
mSp_rep5_379	97.54
mSp_rep5_380	97.16
mSp_rep5_381	96.93
mSp_rep5_382	97.29
mSp_rep5_383	97.63
mSp_rep5_384	78.15
mSp_rep6_001	83.92
mSp_rep6_002	96.87
mSp_rep6_003	97.06
mSp_rep6_004	96.25
mSp_rep6_005	96.36
mSp_rep6_006	79.16
mSp_rep6_007	96.98
mSp_rep6_008	78.38
mSp_rep6_009	77.31
mSp_rep6_010	95.74
mSp_rep6_011	96.26
mSp_rep6_012	96.82
mSp_rep6_013	96.38
mSp_rep6_014	96.40
mSp_rep6_015	96.30
mSp_rep6_016	97.22
mSp_rep6_017	97.08
mSp_rep6_018	96.74
mSp_rep6_019	96.59
mSp_rep6_020	96.69
mSp_rep6_021	86.59
mSp_rep6_022	96.61
mSp_rep6_023	96.98
mSp_rep6_024	77.59
mSp_rep6_025	96.68
mSp_rep6_026	88.18
mSp_rep6_027	96.55
mSp_rep6_028	97.11
mSp_rep6_029	96.67
mSp_rep6_030	96.92
mSp_rep6_031	96.97
mSp_rep6_032	96.60
mSp_rep6_033	86.98
mSp_rep6_034	96.87
mSp_rep6_035	96.99
mSp_rep6_036	97.17
mSp_rep6_037	96.81
mSp_rep6_038	96.65
mSp_rep6_039	80.83
mSp_rep6_040	97.20
mSp_rep6_041	81.46
mSp_rep6_042	96.59
mSp_rep6_043	87.48
mSp_rep6_044	97.27
mSp_rep6_045	96.83
mSp_rep6_046	97.34
mSp_rep6_047	96.96
mSp_rep6_048	96.99
mSp_rep6_049	96.48
mSp_rep6_050	96.56
mSp_rep6_051	96.88
mSp_rep6_052	96.42
mSp_rep6_053	96.80
mSp_rep6_054	96.73
mSp_rep6_055	96.69
mSp_rep6_056	96.91
mSp_rep6_057	96.74
mSp_rep6_058	96.96
mSp_rep6_059	96.88
mSp_rep6_060	97.03
mSp_rep6_061	96.42
mSp_rep6_062	96.28
mSp_rep6_063	78.03
mSp_rep6_064	77.22
mSp_rep6_065	97.12
mSp_rep6_066	96.80
mSp_rep6_067	96.79
mSp_rep6_068	95.95
mSp_rep6_069	96.61
mSp_rep6_070	96.69
mSp_rep6_071	95.79
mSp_rep6_072	72.64
mSp_rep6_073	96.53
mSp_rep6_074	65.62
mSp_rep6_075	82.30
mSp_rep6_076	78.95
mSp_rep6_077	77.45
mSp_rep6_078	80.22
mSp_rep6_079	79.19
mSp_rep6_080	23.24
mSp_rep6_081	85.74
mSp_rep6_082	79.04
mSp_rep6_083	96.79
mSp_rep6_084	81.95
mSp_rep6_085	96.11
mSp_rep6_086	80.33
mSp_rep6_087	82.52
mSp_rep6_088	78.36
mSp_rep6_089	96.80
mSp_rep6_090	96.61
mSp_rep6_091	96.77
mSp_rep6_092	97.03
mSp_rep6_093	96.82
mSp_rep6_094	96.28
mSp_rep6_095	96.82
mSp_rep6_096	95.97
mSp_rep6_097	96.68
mSp_rep6_098	81.85
mSp_rep6_099	83.33
mSp_rep6_100	72.73
mSp_rep6_101	75.65
mSp_rep6_102	81.10
mSp_rep6_103	82.32
mSp_rep6_104	96.18
mSp_rep6_105	82.63
mSp_rep6_106	58.11
mSp_rep6_107	68.63
mSp_rep6_108	96.66
mSp_rep6_109	96.70
mSp_rep6_110	96.82
mSp_rep6_111	65.22
mSp_rep6_112	80.72
mSp_rep6_113	79.60
mSp_rep6_114	78.50
mSp_rep6_115	96.68
mSp_rep6_116	72.15
mSp_rep6_117	81.49
mSp_rep6_118	52.20
mSp_rep6_119	78.54
mSp_rep6_120	84.62
mSp_rep6_121	83.65
mSp_rep6_122	83.23
mSp_rep6_123	84.31
mSp_rep6_124	96.84
mSp_rep6_125	95.72
mSp_rep6_126	0.76
mSp_rep6_127	83.70
mSp_rep6_128	85.02
mSp_rep6_129	85.71
mSp_rep6_130	75.97
mSp_rep6_131	85.08
mSp_rep6_132	96.98
mSp_rep6_133	72.11
mSp_rep6_134	84.73
mSp_rep6_135	95.62
mSp_rep6_136	96.22
mSp_rep6_137	85.36
mSp_rep6_138	82.44
mSp_rep6_139	96.68
mSp_rep6_140	84.46
mSp_rep6_141	78.37
mSp_rep6_142	84.43
mSp_rep6_143	83.02
mSp_rep6_144	80.98
mSp_rep6_145	82.28
mSp_rep6_146	85.43
mSp_rep6_147	82.77
mSp_rep6_148	84.48
mSp_rep6_149	82.45
mSp_rep6_150	96.90
mSp_rep6_151	83.26
mSp_rep6_152	82.34
mSp_rep6_153	90.14
mSp_rep6_154	96.85
mSp_rep6_155	96.52
mSp_rep6_156	96.99
mSp_rep6_157	82.82
mSp_rep6_158	86.18
mSp_rep6_159	85.82
mSp_rep6_160	82.75
mSp_rep6_161	85.14
mSp_rep6_162	87.94
mSp_rep6_163	84.28
mSp_rep6_164	84.35
mSp_rep6_165	78.79
mSp_rep6_166	81.35
mSp_rep6_167	82.94
mSp_rep6_168	97.09
mSp_rep6_169	78.25
mSp_rep6_170	82.62
mSp_rep6_171	96.79
mSp_rep6_172	83.62
mSp_rep6_173	87.24
mSp_rep6_174	96.77
mSp_rep6_175	97.09
mSp_rep6_176	96.65
mSp_rep6_177	83.33
mSp_rep6_178	96.69
mSp_rep6_179	87.15
mSp_rep6_180	96.28
mSp_rep6_181	85.33
mSp_rep6_182	85.70
mSp_rep6_183	79.13
mSp_rep6_184	87.19
mSp_rep6_185	78.55
mSp_rep6_186	82.72
mSp_rep6_187	96.92
mSp_rep6_188	84.87
mSp_rep6_189	81.74
mSp_rep6_190	85.24
mSp_rep6_191	90.16
mSp_rep6_192	84.88
mSp_rep6_193	50.94
mSp_rep6_194	80.27
mSp_rep6_195	96.94
mSp_rep6_196	86.43
mSp_rep6_197	96.86
mSp_rep6_198	88.57
mSp_rep6_199	70.31
mSp_rep6_200	72.45
mSp_rep6_201	80.67
mSp_rep6_202	72.39
mSp_rep6_203	82.23
mSp_rep6_204	82.36
mSp_rep6_205	88.07
mSp_rep6_206	86.18
mSp_rep6_207	2.69
mSp_rep6_208	82.02
mSp_rep6_209	80.81
mSp_rep6_210	97.28
mSp_rep6_211	96.67
mSp_rep6_212	96.98
mSp_rep6_213	96.35
mSp_rep6_214	96.97
mSp_rep6_215	96.72
mSp_rep6_216	96.97
mSp_rep6_217	95.97
mSp_rep6_218	74.19
mSp_rep6_219	76.92
mSp_rep6_220	96.74
mSp_rep6_221	96.84
mSp_rep6_222	96.95
mSp_rep6_223	96.77
mSp_rep6_224	96.80
mSp_rep6_225	94.78
mSp_rep6_226	95.82
mSp_rep6_227	96.76
mSp_rep6_228	96.42
mSp_rep6_229	97.05
mSp_rep6_230	96.66
mSp_rep6_231	96.57
mSp_rep6_232	96.99
mSp_rep6_233	95.82
mSp_rep6_234	96.70
mSp_rep6_235	96.74
mSp_rep6_236	96.93
mSp_rep6_237	96.85
mSp_rep6_238	97.07
mSp_rep6_239	96.59
mSp_rep6_240	96.45
mSp_rep6_241	96.32
mSp_rep6_242	97.11
mSp_rep6_243	96.65
mSp_rep6_244	96.73
mSp_rep6_245	96.47
mSp_rep6_246	97.06
mSp_rep6_247	96.76
mSp_rep6_248	96.98
mSp_rep6_249	96.43
mSp_rep6_250	96.88
mSp_rep6_251	82.73
mSp_rep6_252	96.42
mSp_rep6_253	96.51
mSp_rep6_254	96.40
mSp_rep6_255	96.60
mSp_rep6_256	86.13
mSp_rep6_257	96.56
mSp_rep6_258	72.49
mSp_rep6_259	96.35
mSp_rep6_260	96.64
mSp_rep6_261	97.02
mSp_rep6_262	96.78
mSp_rep6_263	96.28
mSp_rep6_264	96.58
mSp_rep6_265	96.52
mSp_rep6_266	96.19
mSp_rep6_267	75.23
mSp_rep6_268	96.41
mSp_rep6_269	72.61
mSp_rep6_270	95.83
mSp_rep6_271	74.49
mSp_rep6_272	96.41
mSp_rep6_273	96.24
mSp_rep6_274	96.34
mSp_rep6_275	96.70
mSp_rep6_276	96.37
mSp_rep6_277	73.06
mSp_rep6_278	96.21
mSp_rep6_279	96.61
mSp_rep6_280	96.36
mSp_rep6_281	96.32
mSp_rep6_282	96.43
mSp_rep6_283	96.15
mSp_rep6_284	96.34
mSp_rep6_285	96.09
mSp_rep6_286	96.14
mSp_rep6_287	96.60
mSp_rep6_288	96.40
mSp_rep6_289	95.84
mSp_rep6_290	96.93
mSp_rep6_291	95.79
mSp_rep6_292	83.77
mSp_rep6_293	96.97
mSp_rep6_294	76.83
mSp_rep6_295	97.22
mSp_rep6_296	96.64
mSp_rep6_297	76.79
mSp_rep6_298	77.72
mSp_rep6_299	96.94
mSp_rep6_300	96.57
mSp_rep6_301	79.92
mSp_rep6_302	96.14
mSp_rep6_303	96.83
mSp_rep6_304	96.48
mSp_rep6_305	96.39
mSp_rep6_306	85.80
mSp_rep6_307	97.12
mSp_rep6_308	96.86
mSp_rep6_309	97.06
mSp_rep6_310	96.77
mSp_rep6_311	96.58
mSp_rep6_312	96.31
mSp_rep6_313	96.13
mSp_rep6_314	96.27
mSp_rep6_315	96.67
mSp_rep6_316	77.02
mSp_rep6_317	96.64
mSp_rep6_318	96.91
mSp_rep6_319	96.49
mSp_rep6_320	96.55
mSp_rep6_321	96.00
mSp_rep6_322	80.61
mSp_rep6_323	96.78
mSp_rep6_324	85.44
mSp_rep6_325	96.75
mSp_rep6_326	82.57
mSp_rep6_327	75.53
mSp_rep6_328	96.74
mSp_rep6_329	96.55
mSp_rep6_330	96.87
mSp_rep6_331	96.54
mSp_rep6_332	96.55
mSp_rep6_333	79.66
mSp_rep6_334	80.86
mSp_rep6_335	96.20
mSp_rep6_336	96.26
mSp_rep6_337	87.97
mSp_rep6_338	96.28
mSp_rep6_339	96.86
mSp_rep6_340	84.67
mSp_rep6_341	96.84
mSp_rep6_342	97.12
mSp_rep6_343	96.78
mSp_rep6_344	96.51
mSp_rep6_345	97.10
mSp_rep6_346	96.64
mSp_rep6_347	96.85
mSp_rep6_348	96.91
mSp_rep6_349	85.92
mSp_rep6_350	86.47
mSp_rep6_351	85.11
mSp_rep6_352	87.81
mSp_rep6_353	96.87
mSp_rep6_354	97.13
mSp_rep6_355	96.74
mSp_rep6_356	87.79
mSp_rep6_357	96.67
mSp_rep6_358	86.36
mSp_rep6_359	96.51
mSp_rep6_360	86.92
mSp_rep6_361	96.92
mSp_rep6_362	96.68
mSp_rep6_363	96.33
mSp_rep6_364	96.75
mSp_rep6_365	96.76
mSp_rep6_366	96.49
mSp_rep6_367	96.73
mSp_rep6_368	96.72
mSp_rep6_369	77.91
mSp_rep6_370	96.56
mSp_rep6_371	96.57
mSp_rep6_372	96.72
mSp_rep6_373	63.40
mSp_rep6_374	96.71
mSp_rep6_375	75.86
mSp_rep6_376	79.72
mSp_rep6_377	96.92
mSp_rep6_378	74.17
mSp_rep6_379	75.73
mSp_rep6_380	74.65
mSp_rep6_381	96.70
mSp_rep6_382	80.26
mSp_rep6_383	97.06
mSp_rep6_384	66.84
mSp_rep7_001	96.81
mSp_rep7_002	97.53
mSp_rep7_003	97.03
mSp_rep7_004	97.17
mSp_rep7_005	97.05
mSp_rep7_006	83.16
mSp_rep7_007	96.67
mSp_rep7_008	97.27
mSp_rep7_009	96.99
mSp_rep7_010	97.22
mSp_rep7_011	96.63
mSp_rep7_012	97.14
mSp_rep7_013	97.36
mSp_rep7_014	97.07
mSp_rep7_015	96.99
mSp_rep7_016	81.94
mSp_rep7_017	96.69
mSp_rep7_018	97.12
mSp_rep7_019	97.16
mSp_rep7_020	97.05
mSp_rep7_021	97.00
mSp_rep7_022	96.84
mSp_rep7_023	95.89
mSp_rep7_024	97.21
mSp_rep7_025	97.37
mSp_rep7_026	97.31
mSp_rep7_027	85.24
mSp_rep7_028	96.49
mSp_rep7_029	97.01
mSp_rep7_030	97.36
mSp_rep7_031	86.31
mSp_rep7_032	96.75
mSp_rep7_033	96.84
mSp_rep7_034	97.59
mSp_rep7_035	97.16
mSp_rep7_036	97.13
mSp_rep7_037	96.77
mSp_rep7_038	97.05
mSp_rep7_039	97.18
mSp_rep7_040	97.54
mSp_rep7_041	97.41
mSp_rep7_042	97.01
mSp_rep7_043	96.87
mSp_rep7_044	96.80
mSp_rep7_045	97.05
mSp_rep7_046	96.38
mSp_rep7_047	84.41
mSp_rep7_048	97.03
mSp_rep7_049	96.78
mSp_rep7_050	97.18
mSp_rep7_051	96.87
mSp_rep7_052	97.09
mSp_rep7_053	97.26
mSp_rep7_054	96.21
mSp_rep7_055	97.12
mSp_rep7_056	96.77
mSp_rep7_057	96.89
mSp_rep7_058	96.59
mSp_rep7_059	96.91
mSp_rep7_060	96.85
mSp_rep7_061	96.29
mSp_rep7_062	96.81
mSp_rep7_063	96.32
mSp_rep7_064	97.06
mSp_rep7_065	96.16
mSp_rep7_066	96.91
mSp_rep7_067	96.84
mSp_rep7_068	97.01
mSp_rep7_069	96.90
mSp_rep7_070	96.98
mSp_rep7_071	96.31
mSp_rep7_072	97.35
mSp_rep7_073	96.72
mSp_rep7_074	96.86
mSp_rep7_075	96.56
mSp_rep7_076	96.69
mSp_rep7_077	96.93
mSp_rep7_078	97.17
mSp_rep7_079	96.78
mSp_rep7_080	95.93
mSp_rep7_081	97.29
mSp_rep7_082	97.06
mSp_rep7_083	97.10
mSp_rep7_084	96.97
mSp_rep7_085	95.76
mSp_rep7_086	96.72
mSp_rep7_087	97.00
mSp_rep7_088	96.16
mSp_rep7_089	97.22
mSp_rep7_090	96.31
mSp_rep7_091	81.54
mSp_rep7_092	96.10
mSp_rep7_093	96.84
mSp_rep7_094	97.14
mSp_rep7_095	97.37
mSp_rep7_096	96.75
mSp_rep7_097	96.85
mSp_rep7_098	95.61
mSp_rep7_099	96.61
mSp_rep7_100	96.08
mSp_rep7_101	97.29
mSp_rep7_102	96.66
mSp_rep7_103	77.20
mSp_rep7_104	97.13
mSp_rep7_105	96.16
mSp_rep7_106	97.19
mSp_rep7_107	97.33
mSp_rep7_108	97.12
mSp_rep7_109	96.34
mSp_rep7_110	96.80
mSp_rep7_111	82.03
mSp_rep7_112	97.09
mSp_rep7_113	96.80
mSp_rep7_114	78.82
mSp_rep7_115	96.90
mSp_rep7_116	96.54
mSp_rep7_117	95.58
mSp_rep7_118	96.77
mSp_rep7_119	95.44
mSp_rep7_120	96.85
mSp_rep7_121	96.84
mSp_rep7_122	96.87
mSp_rep7_123	96.75
mSp_rep7_124	97.19
mSp_rep7_125	97.29
mSp_rep7_126	68.68
mSp_rep7_127	97.13
mSp_rep7_128	97.17
mSp_rep7_129	97.10
mSp_rep7_130	97.05
mSp_rep7_131	96.24
mSp_rep7_132	97.33
mSp_rep7_133	97.21
mSp_rep7_134	97.01
mSp_rep7_135	97.02
mSp_rep7_136	96.04
mSp_rep7_137	96.89
mSp_rep7_138	97.20
mSp_rep7_139	97.31
mSp_rep7_140	96.93
mSp_rep7_141	96.80
mSp_rep7_142	97.18
mSp_rep7_143	96.54
mSp_rep7_144	96.23
mSp_rep7_145	97.29
mSp_rep7_146	94.56
mSp_rep7_147	96.88
mSp_rep7_148	97.18
mSp_rep7_149	96.98
mSp_rep7_150	97.00
mSp_rep7_151	97.52
mSp_rep7_152	96.85
mSp_rep7_153	96.93
mSp_rep7_154	97.12
mSp_rep7_155	96.75
mSp_rep7_156	97.32
mSp_rep7_157	96.88
mSp_rep7_158	96.50
mSp_rep7_159	97.02
mSp_rep7_160	96.96
mSp_rep7_161	96.31
mSp_rep7_162	96.19
mSp_rep7_163	97.20
mSp_rep7_164	97.27
mSp_rep7_165	95.89
mSp_rep7_166	96.88
mSp_rep7_167	96.03
mSp_rep7_168	97.24
mSp_rep7_169	96.82
mSp_rep7_170	96.97
mSp_rep7_171	96.91
mSp_rep7_172	97.41
mSp_rep7_173	96.54
mSp_rep7_174	97.32
mSp_rep7_175	96.01
mSp_rep7_176	96.90
mSp_rep7_177	97.07
mSp_rep7_178	97.22
mSp_rep7_179	97.06
mSp_rep7_180	96.69
mSp_rep7_181	97.20
mSp_rep7_182	95.28
mSp_rep7_183	96.87
mSp_rep7_184	96.86
mSp_rep7_185	96.29
mSp_rep7_186	97.04
mSp_rep7_187	96.27
mSp_rep7_188	97.10
mSp_rep7_189	96.87
mSp_rep7_190	96.69
mSp_rep7_191	97.35
mSp_rep7_192	96.54
mSp_rep7_193	96.78
mSp_rep7_194	96.67
mSp_rep7_195	97.56
mSp_rep7_196	97.50
mSp_rep7_197	97.23
mSp_rep7_198	97.22
mSp_rep7_199	97.00
mSp_rep7_200	97.18
mSp_rep7_201	96.86
mSp_rep7_202	97.15
mSp_rep7_203	97.14
mSp_rep7_204	97.24
mSp_rep7_205	97.63
mSp_rep7_206	97.33
mSp_rep7_207	96.16
mSp_rep7_208	96.79
mSp_rep7_209	97.31
mSp_rep7_210	96.53
mSp_rep7_211	61.37
mSp_rep7_212	96.77
mSp_rep7_213	97.28
mSp_rep7_214	97.05
mSp_rep7_215	97.29
mSp_rep7_216	97.23
mSp_rep7_217	96.60
mSp_rep7_218	96.94
mSp_rep7_219	96.89
mSp_rep7_220	97.69
mSp_rep7_221	96.98
mSp_rep7_222	97.20
mSp_rep7_223	96.97
mSp_rep7_224	97.40
mSp_rep7_225	97.15
mSp_rep7_226	97.24
mSp_rep7_227	83.30
mSp_rep7_228	96.83
mSp_rep7_229	96.38
mSp_rep7_230	97.17
mSp_rep7_231	96.89
mSp_rep7_232	97.17
mSp_rep7_233	96.42
mSp_rep7_234	96.77
mSp_rep7_235	97.05
mSp_rep7_236	96.95
mSp_rep7_237	95.68
mSp_rep7_238	96.79
mSp_rep7_239	96.82
mSp_rep7_240	97.13
mSp_rep7_241	96.49
mSp_rep7_242	96.69
mSp_rep7_243	96.47
mSp_rep7_244	96.86
mSp_rep7_245	97.04
mSp_rep7_246	96.89
mSp_rep7_247	97.13
mSp_rep7_248	97.04
mSp_rep7_249	96.80
mSp_rep7_250	69.51
mSp_rep7_251	97.24
mSp_rep7_252	97.06
mSp_rep7_253	97.34
mSp_rep7_254	95.74
mSp_rep7_255	96.36
mSp_rep7_256	97.02
mSp_rep7_257	96.95
mSp_rep7_258	96.70
mSp_rep7_259	97.11
mSp_rep7_260	97.09
mSp_rep7_261	96.62
mSp_rep7_262	96.77
mSp_rep7_263	97.03
mSp_rep7_264	96.77
mSp_rep7_265	65.72
mSp_rep7_266	96.48
mSp_rep7_267	96.20
