cell	library_size
mSp_rep6_042	5819
mSp_rep6_043	51710
mSp_rep6_044	34078
mSp_rep6_045	35990
mSp_rep6_046	4470
mSp_rep6_047	32578
mSp_rep6_048	17966
mSp_rep6_049	42785
mSp_rep6_050	32262
mSp_rep6_051	26364
mSp_rep6_052	45114
mSp_rep6_053	32156
mSp_rep6_054	30614
mSp_rep6_055	34044
mSp_rep6_056	31892
mSp_rep6_057	27533
mSp_rep6_058	23738
mSp_rep6_059	32101
mSp_rep6_060	23394
mSp_rep6_061	31595
mSp_rep6_062	8050
mSp_rep6_063	1577
mSp_rep6_064	2165
mSp_rep6_065	34216
mSp_rep6_066	8930
mSp_rep6_067	27093
mSp_rep6_068	35919
mSp_rep6_069	34962
mSp_rep6_070	14080
mSp_rep6_071	43880
mSp_rep6_072	
mSp_rep6_073	30207
mSp_rep6_074	898
mSp_rep6_075	1038
mSp_rep6_076	
mSp_rep6_077	
mSp_rep6_078	40233
mSp_rep6_079	
mSp_rep6_080	
mSp_rep6_081	21355
mSp_rep6_082	
mSp_rep6_083	33525
mSp_rep6_084	44375
mSp_rep6_085	38163
mSp_rep6_086	
mSp_rep6_087	
mSp_rep6_088	47022
mSp_rep6_089	32794
mSp_rep6_090	22341
mSp_rep6_091	16349
mSp_rep6_092	31924
mSp_rep6_093	27283
mSp_rep6_094	35240
mSp_rep6_095	28069
mSp_rep6_096	30804
mSp_rep6_097	27953
mSp_rep6_098	9734
mSp_rep6_099	23255
mSp_rep6_100	
mSp_rep6_101	6883
mSp_rep6_102	245
mSp_rep6_103	610
mSp_rep6_104	3804
mSp_rep6_105	3441
mSp_rep6_106	2713
mSp_rep6_107	3290
mSp_rep6_108	59858
mSp_rep6_109	39019
mSp_rep6_110	31449
mSp_rep6_111	1042
mSp_rep6_112	
mSp_rep6_113	9519
mSp_rep6_114	13722
mSp_rep6_115	33875
mSp_rep6_116	20334
mSp_rep6_117	582
mSp_rep6_118	4311
mSp_rep6_119	18000
mSp_rep6_120	517
mSp_rep6_121	19966
mSp_rep6_122	
mSp_rep6_123	8679
mSp_rep6_124	17088
mSp_rep6_125	37431
mSp_rep6_126	517
mSp_rep6_127	1489
mSp_rep6_128	2547
mSp_rep6_129	642
mSp_rep6_130	25016
mSp_rep6_131	11465
mSp_rep6_132	35003
mSp_rep6_133	
mSp_rep6_134	2185
mSp_rep6_135	29921
mSp_rep6_136	36487
mSp_rep6_137	617
mSp_rep6_138	
mSp_rep6_139	23145
mSp_rep6_140	1304
mSp_rep6_141	5104
mSp_rep6_142	814
mSp_rep6_143	114560
mSp_rep6_144	13610
mSp_rep6_145	
mSp_rep6_146	
mSp_rep6_147	86805
mSp_rep6_148	
mSp_rep6_149	16853
mSp_rep6_150	33848
mSp_rep6_151	31415
mSp_rep6_152	60435
mSp_rep6_153	285
mSp_rep6_154	43150
mSp_rep6_155	60722
mSp_rep6_156	35922
mSp_rep6_157	
mSp_rep6_158	155495
mSp_rep6_159	27202
mSp_rep6_160	59373
mSp_rep6_161	3865
mSp_rep6_162	450
mSp_rep6_163	43315
mSp_rep6_164	2870
mSp_rep6_165	30858
mSp_rep6_166	2876
mSp_rep6_167	49867
mSp_rep6_168	18065
mSp_rep6_169	3690
mSp_rep6_170	
mSp_rep6_171	32400
mSp_rep6_172	4048
mSp_rep6_173	65767
mSp_rep6_174	31980
mSp_rep6_175	11114
mSp_rep6_176	38629
mSp_rep6_177	
mSp_rep6_178	12738
mSp_rep6_179	33408
mSp_rep6_180	69159
mSp_rep6_181	68943
mSp_rep6_182	61668
mSp_rep6_183	
mSp_rep6_184	15811
mSp_rep6_185	30175
mSp_rep6_186	
mSp_rep6_187	30997
mSp_rep6_188	45263
mSp_rep6_189	53484
mSp_rep6_190	
mSp_rep6_191	1343
mSp_rep6_192	14292
mSp_rep6_193	18753
mSp_rep6_194	15605
mSp_rep6_195	50231
mSp_rep6_196	15782
mSp_rep6_197	36654
mSp_rep6_198	320
mSp_rep6_199	
mSp_rep6_200	872
mSp_rep6_201	
mSp_rep6_202	1238
mSp_rep6_203	9047
mSp_rep6_204	973
mSp_rep6_205	235
mSp_rep6_206	467
mSp_rep6_207	
mSp_rep6_208	8277
mSp_rep6_209	264
mSp_rep6_210	17449
mSp_rep6_211	33609
mSp_rep6_212	37219
mSp_rep6_213	47224
mSp_rep6_214	27719
mSp_rep6_215	9856
mSp_rep6_216	35364
mSp_rep6_217	26373
mSp_rep6_218	39667
mSp_rep6_219	7159
mSp_rep6_220	37886
mSp_rep6_221	37974
mSp_rep6_222	35230
mSp_rep6_223	39612
mSp_rep6_224	37128
mSp_rep6_225	7479
mSp_rep6_226	36424
mSp_rep6_227	24552
mSp_rep6_228	29823
mSp_rep6_229	17793
mSp_rep6_230	44136
mSp_rep6_231	22434
mSp_rep6_232	26296
mSp_rep6_233	39430
mSp_rep6_234	28167
mSp_rep6_235	36127
mSp_rep6_236	11311
mSp_rep6_237	34455
mSp_rep6_238	27627
mSp_rep6_239	37505
mSp_rep6_240	6984
mSp_rep6_241	28153
mSp_rep6_242	18026
mSp_rep6_243	36817
mSp_rep6_244	31749
mSp_rep6_245	13499
mSp_rep6_246	18182
mSp_rep6_247	35974
mSp_rep6_248	35645
mSp_rep6_249	35746
mSp_rep6_250	16600
mSp_rep6_251	3962
mSp_rep6_252	32605
mSp_rep6_253	35201
mSp_rep6_254	44093
mSp_rep6_255	24657
mSp_rep6_256	265
mSp_rep6_257	32145
mSp_rep6_258	2730
mSp_rep6_259	50722
mSp_rep6_260	32219
mSp_rep6_261	9752
mSp_rep6_262	31342
mSp_rep6_263	35225
mSp_rep6_264	45908
mSp_rep6_265	32700
mSp_rep6_266	35874
mSp_rep6_267	23472
mSp_rep6_268	33671
mSp_rep6_269	6768
mSp_rep6_270	46321
mSp_rep6_271	21073
mSp_rep6_272	27914
mSp_rep6_273	30850
mSp_rep6_274	35110
mSp_rep6_275	29947
mSp_rep6_276	21409
mSp_rep6_277	
mSp_rep6_278	36879
mSp_rep6_279	27977
mSp_rep6_280	36293
mSp_rep6_281	37027
mSp_rep6_282	34938
mSp_rep6_283	35209
mSp_rep6_284	38695
mSp_rep6_285	32033
mSp_rep6_286	37257
mSp_rep6_287	16943
mSp_rep6_288	31163
mSp_rep6_289	27203
mSp_rep6_290	23590
mSp_rep6_291	19109
mSp_rep6_292	
mSp_rep6_293	5672
mSp_rep6_294	947
mSp_rep6_295	43042
mSp_rep6_296	13261
mSp_rep6_297	
mSp_rep6_298	71377
mSp_rep6_299	31377
mSp_rep6_300	29319
mSp_rep6_301	1296
mSp_rep6_302	30319
mSp_rep6_303	36139
mSp_rep6_304	54229
mSp_rep6_305	38297
mSp_rep6_306	395
mSp_rep6_307	37916
mSp_rep6_308	35119
mSp_rep6_309	35693
mSp_rep6_310	31235
mSp_rep6_311	38608
mSp_rep6_312	31274
mSp_rep6_313	39802
mSp_rep6_314	35764
mSp_rep6_315	40608
mSp_rep6_316	13823
mSp_rep6_317	35477
mSp_rep6_318	35808
mSp_rep6_319	38661
mSp_rep6_320	19565
mSp_rep6_321	30329
mSp_rep6_322	48033
mSp_rep6_323	9971
mSp_rep6_324	64599
mSp_rep6_325	40019
mSp_rep6_326	23424
mSp_rep6_327	17235
mSp_rep6_328	47279
mSp_rep6_329	30168
mSp_rep6_330	33372
mSp_rep6_331	28597
mSp_rep6_332	38051
mSp_rep6_333	63068
mSp_rep6_334	18928
mSp_rep6_335	44484
mSp_rep6_336	38760
mSp_rep6_337	14439
mSp_rep6_338	49099
mSp_rep6_339	27345
mSp_rep6_340	56896
mSp_rep6_341	25503
mSp_rep6_342	9810
mSp_rep6_343	46972
mSp_rep6_344	33028
mSp_rep6_345	25412
mSp_rep6_346	36272
mSp_rep6_347	40883
mSp_rep6_348	34480
mSp_rep6_349	247253
mSp_rep6_350	118228
mSp_rep6_351	30216
mSp_rep6_352	106983
mSp_rep6_353	15809
mSp_rep6_354	42032
mSp_rep6_355	11012
mSp_rep6_356	79233
mSp_rep6_357	35475
mSp_rep6_358	314953
mSp_rep6_359	49400
mSp_rep6_360	77092
mSp_rep6_361	29514
mSp_rep6_362	30790
mSp_rep6_363	35311
mSp_rep6_364	31756
mSp_rep6_365	27896
mSp_rep6_366	30560
mSp_rep6_367	14547
mSp_rep6_368	34273
mSp_rep6_369	1049
mSp_rep6_370	25574
mSp_rep6_371	33962
mSp_rep6_372	36118
mSp_rep6_373	11050
mSp_rep6_374	21821
mSp_rep6_375	1620
mSp_rep6_376	388
mSp_rep6_377	22616
mSp_rep6_378	6346
mSp_rep6_379	7482
mSp_rep6_380	
mSp_rep6_381	55377
mSp_rep6_382	199
mSp_rep6_383	32510
mSp_rep6_384	
mSp_rep7_001	14942
mSp_rep7_002	6535
mSp_rep7_003	32574
mSp_rep7_004	35235
mSp_rep7_005	27535
mSp_rep7_006	130390
mSp_rep7_007	31359
mSp_rep7_008	30134
mSp_rep7_009	31573
mSp_rep7_010	30573
mSp_rep7_011	31388
mSp_rep7_012	38724
mSp_rep7_013	26203
mSp_rep7_014	30222
mSp_rep7_015	43742
mSp_rep7_016	62833
mSp_rep7_017	77601
mSp_rep7_018	19539
mSp_rep7_019	29553
mSp_rep7_020	15203
mSp_rep7_021	34164
mSp_rep7_022	34613
mSp_rep7_023	35316
mSp_rep7_024	29543
mSp_rep7_025	25555
mSp_rep7_026	15615
mSp_rep7_027	100594
mSp_rep7_028	21098
mSp_rep7_029	29137
mSp_rep7_030	33290
mSp_rep7_031	44651
mSp_rep7_032	18710
mSp_rep7_033	34678
mSp_rep7_034	35759
mSp_rep7_035	21763
mSp_rep7_036	32328
mSp_rep7_037	23170
mSp_rep7_038	23845
mSp_rep7_039	29479
mSp_rep7_040	35893
mSp_rep7_041	27880
mSp_rep7_042	35808
mSp_rep7_043	22817
mSp_rep7_044	56530
mSp_rep7_045	11945
mSp_rep7_046	12714
mSp_rep7_047	46112
mSp_rep7_048	66646
mSp_rep7_049	24602
mSp_rep7_050	12703
mSp_rep7_051	29089
mSp_rep7_052	37913
mSp_rep7_053	42820
mSp_rep7_054	38447
mSp_rep7_055	30272
mSp_rep7_056	37351
mSp_rep7_057	27200
mSp_rep7_058	11552
mSp_rep7_059	19203
mSp_rep7_060	30159
mSp_rep7_061	36523
mSp_rep7_062	33926
mSp_rep7_063	31331
mSp_rep7_064	36329
mSp_rep7_065	11834
mSp_rep7_066	24409
mSp_rep7_067	36636
mSp_rep7_068	32456
mSp_rep7_069	34967
mSp_rep7_070	34723
mSp_rep7_071	33922
mSp_rep7_072	28331
mSp_rep7_073	34425
mSp_rep7_074	36223
mSp_rep7_075	28951
mSp_rep7_076	35285
mSp_rep7_077	32357
mSp_rep7_078	19487
mSp_rep7_079	32317
mSp_rep7_080	14194
mSp_rep7_081	27778
mSp_rep7_082	41985
mSp_rep7_083	29514
mSp_rep7_084	35257
mSp_rep7_085	27955
mSp_rep7_086	38204
mSp_rep7_087	33295
mSp_rep7_088	23354
mSp_rep7_089	35078
mSp_rep7_090	36451
mSp_rep7_091	91449
mSp_rep7_092	9651
mSp_rep7_093	23990
mSp_rep7_094	33498
mSp_rep7_095	29365
mSp_rep7_096	31875
mSp_rep7_097	32391
mSp_rep7_098	33436
mSp_rep7_099	32647
mSp_rep7_100	25525
mSp_rep7_101	8640
mSp_rep7_102	24519
mSp_rep7_103	16440
mSp_rep7_104	26196
mSp_rep7_105	38832
mSp_rep7_106	30296
mSp_rep7_107	20404
mSp_rep7_108	31397
mSp_rep7_109	19340
mSp_rep7_110	26361
mSp_rep7_111	61133
mSp_rep7_112	23012
mSp_rep7_113	29839
mSp_rep7_114	
mSp_rep7_115	44575
mSp_rep7_116	29269
mSp_rep7_117	56090
mSp_rep7_118	32367
mSp_rep7_119	43013
mSp_rep7_120	41760
mSp_rep7_121	30224
mSp_rep7_122	38197
mSp_rep7_123	27652
mSp_rep7_124	37377
mSp_rep7_125	31653
mSp_rep7_126	12427
mSp_rep7_127	41951
mSp_rep7_128	28870
mSp_rep7_129	41191
mSp_rep7_130	31062
mSp_rep7_131	42662
mSp_rep7_132	24603
mSp_rep7_133	21634
mSp_rep7_134	28556
mSp_rep7_135	38243
mSp_rep7_136	38499
mSp_rep7_137	21956
mSp_rep7_138	32089
mSp_rep7_139	29278
mSp_rep7_140	41244
mSp_rep7_141	31683
mSp_rep7_142	40689
mSp_rep7_143	31752
mSp_rep7_144	44838
mSp_rep7_145	26166
mSp_rep7_146	38453
mSp_rep7_147	32871
mSp_rep7_148	32530
mSp_rep7_149	23300
mSp_rep7_150	28632
mSp_rep7_151	14397
mSp_rep7_152	31531
mSp_rep7_153	53070
mSp_rep7_154	42110
mSp_rep7_155	43653
mSp_rep7_156	28671
mSp_rep7_157	47864
mSp_rep7_158	39442
mSp_rep7_159	32126
mSp_rep7_160	31812
mSp_rep7_161	21633
mSp_rep7_162	9564
mSp_rep7_163	42732
mSp_rep7_164	31764
mSp_rep7_165	60990
mSp_rep7_166	36931
mSp_rep7_167	40140
mSp_rep7_168	27898
mSp_rep7_169	34702
mSp_rep7_170	34939
mSp_rep7_171	47825
mSp_rep7_172	25637
mSp_rep7_173	28710
mSp_rep7_174	23106
mSp_rep7_175	14068
mSp_rep7_176	48388
mSp_rep7_177	30431
mSp_rep7_178	28641
mSp_rep7_179	37616
mSp_rep7_180	34839
mSp_rep7_181	40170
mSp_rep7_182	20844
mSp_rep7_183	21991
mSp_rep7_184	34198
mSp_rep7_185	40558
mSp_rep7_186	29650
mSp_rep7_187	50576
mSp_rep7_188	23089
mSp_rep7_189	9946
mSp_rep7_190	21774
mSp_rep7_191	23808
mSp_rep7_192	32701
mSp_rep7_193	40871
mSp_rep7_194	33743
mSp_rep7_195	28745
mSp_rep7_196	23220
mSp_rep7_197	23809
mSp_rep7_198	31038
mSp_rep7_199	32852
mSp_rep7_200	34873
mSp_rep7_201	26056
mSp_rep7_202	28495
mSp_rep7_203	34482
mSp_rep7_204	38360
mSp_rep7_205	11689
mSp_rep7_206	33776
mSp_rep7_207	32833
mSp_rep7_208	35425
mSp_rep7_209	34134
mSp_rep7_210	46660
mSp_rep7_211	
mSp_rep7_212	34630
mSp_rep7_213	17438
mSp_rep7_214	29690
mSp_rep7_215	18789
mSp_rep7_216	16051
mSp_rep7_217	37460
mSp_rep7_218	27215
mSp_rep7_219	13102
mSp_rep7_220	3434
mSp_rep7_221	28684
mSp_rep7_222	41821
mSp_rep7_223	27860
mSp_rep7_224	18896
mSp_rep7_225	29875
mSp_rep7_226	14935
mSp_rep7_227	262
mSp_rep7_228	30112
mSp_rep7_229	36156
mSp_rep7_230	24214
mSp_rep7_231	31211
mSp_rep7_232	32836
mSp_rep7_233	37830
mSp_rep7_234	38669
mSp_rep7_235	12616
mSp_rep7_236	30040
mSp_rep7_237	34011
mSp_rep7_238	32917
mSp_rep7_239	32043
mSp_rep7_240	33102
mSp_rep7_241	35495
mSp_rep7_242	35669
mSp_rep7_243	28834
mSp_rep7_244	32724
mSp_rep7_245	39956
mSp_rep7_246	37064
mSp_rep7_247	27944
mSp_rep7_248	26865
mSp_rep7_249	39176
mSp_rep7_250	765
mSp_rep7_251	32309
mSp_rep7_252	24333
mSp_rep7_253	31773
mSp_rep7_254	33632
mSp_rep7_255	30504
mSp_rep7_256	35325
mSp_rep7_257	39206
mSp_rep7_258	34504
mSp_rep7_259	34665
mSp_rep7_260	17975
mSp_rep7_261	32494
mSp_rep7_262	35881
mSp_rep7_263	32653
mSp_rep7_264	39883
mSp_rep7_265	
mSp_rep7_266	36253
mSp_rep7_267	16936
mSp_rep7_268	49108
mSp_rep7_269	19889
mSp_rep7_270	32330
mSp_rep7_271	20054
mSp_rep7_272	5877
mSp_rep7_273	29651
mSp_rep7_274	35799
mSp_rep7_275	33551
mSp_rep7_276	32767
mSp_rep7_277	31703
mSp_rep7_278	33365
mSp_rep7_279	13744
mSp_rep7_280	16238
mSp_rep7_281	13068
mSp_rep7_282	11942
mSp_rep7_283	26665
mSp_rep7_284	29791
mSp_rep7_285	517
mSp_rep7_286	2368
mSp_rep7_287	11034
mSp_rep7_288	32927
mSp_rep7_289	25980
mSp_rep7_290	25650
mSp_rep7_291	54791
mSp_rep7_292	33958
mSp_rep7_293	36058
mSp_rep7_294	38577
mSp_rep7_295	13881
mSp_rep7_296	20944
mSp_rep7_297	3998
mSp_rep7_298	32480
mSp_rep7_299	33265
mSp_rep7_300	
mSp_rep7_301	28419
mSp_rep7_302	15960
mSp_rep7_303	43219
mSp_rep7_304	26117
mSp_rep7_305	15012
mSp_rep7_306	33249
mSp_rep7_307	14055
mSp_rep7_308	35465
mSp_rep7_309	6418
mSp_rep7_310	19719
mSp_rep7_311	25034
mSp_rep7_312	22091
mSp_rep7_313	31684
mSp_rep7_314	8938
mSp_rep7_315	22172
mSp_rep7_316	38226
mSp_rep7_317	
mSp_rep7_318	22082
mSp_rep7_319	26533
mSp_rep7_320	21960
mSp_rep7_321	16844
mSp_rep7_322	9125
mSp_rep7_323	3444
mSp_rep7_324	9145
mSp_rep7_325	7317
mSp_rep7_326	65109
mSp_rep7_327	32352
mSp_rep7_328	2777
mSp_rep7_329	29053
mSp_rep7_330	28160
mSp_rep7_331	34803
mSp_rep7_332	34611
mSp_rep7_333	33019
mSp_rep7_334	31364
mSp_rep7_335	25452
mSp_rep7_336	31952
mSp_rep7_337	190241
mSp_rep7_338	38824
mSp_rep7_339	316542
mSp_rep7_340	174762
mSp_rep7_341	272075
mSp_rep7_342	11402
mSp_rep7_343	32464
mSp_rep7_344	
mSp_rep7_345	306546
mSp_rep7_346	601338
mSp_rep7_347	39010
mSp_rep7_348	200853
mSp_rep7_349	40456
mSp_rep7_350	35668
mSp_rep7_351	84811
mSp_rep7_352	46802
mSp_rep7_353	15557
mSp_rep7_354	179069
mSp_rep7_355	45448
mSp_rep7_356	27511
mSp_rep7_357	9052
mSp_rep7_358	143221
mSp_rep7_359	103891
mSp_rep7_360	49062
mSp_rep7_361	
mSp_rep7_362	
mSp_rep7_363	
mSp_rep7_364	12357
mSp_rep7_365	12512
mSp_rep7_366	18134
mSp_rep7_367	15155
mSp_rep7_368	
mSp_rep7_369	42067
mSp_rep7_370	40610
mSp_rep7_371	
mSp_rep7_372	6079
mSp_rep7_373	29201
mSp_rep7_374	29359
mSp_rep7_375	37619
mSp_rep7_376	798
mSp_rep7_377	
mSp_rep7_378	
mSp_rep7_379	42826
mSp_rep7_380	26373
mSp_rep7_381	5649
mSp_rep7_382	605
mSp_rep7_383	32096
mSp_rep7_384	9361
mSp_rep8_001	38022
mSp_rep8_002	40258
mSp_rep8_003	32429
mSp_rep8_004	10758
mSp_rep8_005	40627
mSp_rep8_006	16964
mSp_rep8_007	18083
mSp_rep8_008	36689
mSp_rep8_009	32564
mSp_rep8_010	24918
mSp_rep8_011	37831
mSp_rep8_012	29436
mSp_rep8_013	15033
mSp_rep8_014	25384
mSp_rep8_015	32538
mSp_rep8_016	35434
mSp_rep8_017	55649
mSp_rep8_018	35532
mSp_rep8_019	49894
mSp_rep8_020	5664
mSp_rep8_021	34398
mSp_rep8_022	33184
mSp_rep8_023	51566
mSp_rep8_024	46881
mSp_rep8_025	35253
mSp_rep8_026	72199
mSp_rep8_027	27849
mSp_rep8_028	40396
mSp_rep8_029	28819
mSp_rep8_030	41414
mSp_rep8_031	31395
mSp_rep8_032	32488
mSp_rep8_033	32940
mSp_rep8_034	43279
mSp_rep8_035	42757
mSp_rep8_036	59206
mSp_rep8_037	37184
mSp_rep8_038	34399
mSp_rep8_039	30247
mSp_rep8_040	40108
mSp_rep8_041	34980
mSp_rep8_042	55418
mSp_rep8_043	24195
mSp_rep8_044	33202
mSp_rep8_045	35941
mSp_rep8_046	33836
mSp_rep8_047	43255
mSp_rep8_048	39493
mSp_rep8_049	17297
mSp_rep8_050	39945
mSp_rep8_051	17776
mSp_rep8_052	47309
mSp_rep8_053	39147
mSp_rep8_054	24977
mSp_rep8_055	29929
mSp_rep8_056	40405
mSp_rep8_057	46227
mSp_rep8_058	36030
mSp_rep8_059	33828
mSp_rep8_060	22216
mSp_rep8_061	23466
mSp_rep8_062	28823
mSp_rep8_063	35370
mSp_rep8_064	29245
mSp_rep8_065	28822
mSp_rep8_066	46042
mSp_rep8_067	81432
mSp_rep8_068	29257
mSp_rep8_069	32889
mSp_rep8_070	37920
mSp_rep8_071	4339
mSp_rep8_072	37045
mSp_rep8_073	30407
mSp_rep8_074	2345
mSp_rep8_075	30514
mSp_rep8_076	23317
mSp_rep8_077	35322
mSp_rep8_078	33687
mSp_rep8_079	43054
mSp_rep8_080	33741
mSp_rep8_081	30399
mSp_rep8_082	11193
mSp_rep8_083	33457
mSp_rep8_084	35401
mSp_rep8_085	37147
mSp_rep8_086	34158
mSp_rep8_087	34403
mSp_rep8_088	47739
mSp_rep8_089	41333
mSp_rep8_090	55466
mSp_rep8_091	32215
mSp_rep8_092	24276
mSp_rep8_093	10987
mSp_rep8_094	45317
mSp_rep8_095	35706
mSp_rep8_096	24766
mSp_rep8_097	41993
mSp_rep8_098	27812
mSp_rep8_099	36807
mSp_rep8_100	47095
mSp_rep8_101	31785
mSp_rep8_102	40737
mSp_rep8_103	37333
mSp_rep8_104	29022
mSp_rep8_105	7569
mSp_rep8_106	39534
mSp_rep8_107	34069
mSp_rep8_108	35768
mSp_rep8_109	9551
mSp_rep8_110	35432
mSp_rep8_111	23969
mSp_rep8_112	22005
mSp_rep8_113	35298
mSp_rep8_114	20329
mSp_rep8_115	18690
mSp_rep8_116	50373
mSp_rep8_117	42628
mSp_rep8_118	33411
mSp_rep8_119	51205
mSp_rep8_120	31538
mSp_rep8_121	39342
mSp_rep8_122	26139
mSp_rep8_123	29666
mSp_rep8_124	14845
mSp_rep8_125	42012
mSp_rep8_126	44768
mSp_rep8_127	36437
mSp_rep8_128	25518
mSp_rep8_129	31164
mSp_rep8_130	33340
mSp_rep8_131	28800
mSp_rep8_132	29998
mSp_rep8_133	34473
mSp_rep8_134	29353
mSp_rep8_135	43885
mSp_rep8_136	25857
mSp_rep8_137	27868
mSp_rep8_138	26171
mSp_rep8_139	42646
mSp_rep8_140	34572
mSp_rep8_141	29682
mSp_rep8_142	41232
mSp_rep8_143	10644
mSp_rep8_144	44165
mSp_rep8_145	36421
mSp_rep8_146	27205
mSp_rep8_147	28555
mSp_rep8_148	32478
mSp_rep8_149	32818
mSp_rep8_150	37902
mSp_rep8_151	25990
mSp_rep8_152	23657
mSp_rep8_153	36558
mSp_rep8_154	37444
mSp_rep8_155	27875
mSp_rep8_156	28453
mSp_rep8_157	25237
mSp_rep8_158	50808
mSp_rep8_159	21373
mSp_rep8_160	39868
mSp_rep8_161	30225
mSp_rep8_162	27690
mSp_rep8_163	33374
mSp_rep8_164	31870
mSp_rep8_165	34422
mSp_rep8_166	33247
mSp_rep8_167	30421
mSp_rep8_168	47996
mSp_rep8_169	34992
mSp_rep8_170	25229
mSp_rep8_171	29588
mSp_rep8_172	17467
mSp_rep8_173	34482
mSp_rep8_174	30803
mSp_rep8_175	36838
mSp_rep8_176	38767
mSp_rep8_177	41796
mSp_rep8_178	38286
mSp_rep8_179	34053
mSp_rep8_180	33969
mSp_rep8_181	38658
mSp_rep8_182	37101
mSp_rep8_183	33321
mSp_rep8_184	31346
mSp_rep8_185	32645
mSp_rep8_186	24932
mSp_rep8_187	9403
mSp_rep8_188	29535
mSp_rep8_189	34634
mSp_rep8_190	24782
mSp_rep8_191	10245
mSp_rep8_192	36004
mSp_rep8_193	50924
mSp_rep8_194	8481
mSp_rep8_195	36413
mSp_rep8_196	35007
mSp_rep8_197	40575
mSp_rep8_198	43274
mSp_rep8_199	19710
mSp_rep8_200	14788
mSp_rep8_201	27807
mSp_rep8_202	41559
mSp_rep8_203	30662
mSp_rep8_204	36197
mSp_rep8_205	23968
mSp_rep8_206	28644
mSp_rep8_207	46233
mSp_rep8_208	3835
mSp_rep8_209	35514
mSp_rep8_210	35546
mSp_rep8_211	51781
mSp_rep8_212	31787
mSp_rep8_213	36410
mSp_rep8_214	40813
mSp_rep8_215	28465
mSp_rep8_216	41993
mSp_rep8_217	35219
mSp_rep8_218	30487
mSp_rep8_219	29598
mSp_rep8_220	44225
mSp_rep8_221	15523
mSp_rep8_222	6438
mSp_rep8_223	36721
mSp_rep8_224	20205
mSp_rep8_225	33306
mSp_rep8_226	48932
mSp_rep8_227	18851
mSp_rep8_228	46530
mSp_rep8_229	42557
mSp_rep8_230	34330
mSp_rep8_231	38357
mSp_rep8_232	46353
mSp_rep8_233	30531
mSp_rep8_234	29641
mSp_rep8_235	39252
mSp_rep8_236	50514
mSp_rep8_237	24325
mSp_rep8_238	31417
mSp_rep8_239	33457
mSp_rep8_240	35976
mSp_rep8_241	43681
mSp_rep8_242	29868
mSp_rep8_243	26632
mSp_rep8_244	35740
mSp_rep8_245	34195
mSp_rep8_246	29953
mSp_rep8_247	36512
mSp_rep8_248	61891
mSp_rep8_249	37295
mSp_rep8_250	34560
mSp_rep8_251	26679
mSp_rep8_252	32499
mSp_rep8_253	25332
mSp_rep8_254	36692
mSp_rep8_255	32764
mSp_rep8_256	32125
mSp_rep8_257	38427
mSp_rep8_258	34665
mSp_rep8_259	26033
mSp_rep8_260	23187
mSp_rep8_261	31893
mSp_rep8_262	31919
mSp_rep8_263	33031
mSp_rep8_264	42406
mSp_rep8_265	27154
mSp_rep8_266	22546
mSp_rep8_267	33252
mSp_rep8_268	31597
mSp_rep8_269	45445
mSp_rep8_270	49127
mSp_rep8_271	41041
mSp_rep8_272	13426
mSp_rep8_273	37002
mSp_rep8_274	38691
mSp_rep8_275	14151
mSp_rep8_276	202
mSp_rep8_277	30172
mSp_rep8_278	18804
mSp_rep8_279	11672
mSp_rep8_280	37336
mSp_rep8_281	37429
mSp_rep8_282	17091
mSp_rep8_283	27665
mSp_rep8_284	40293
mSp_rep8_285	29705
mSp_rep8_286	33399
mSp_rep8_287	38519
mSp_rep8_288	38013
mSp_rep8_289	39435
mSp_rep8_290	42382
mSp_rep8_291	29411
mSp_rep8_292	13382
mSp_rep8_293	40867
mSp_rep8_294	21936
mSp_rep8_295	30241
mSp_rep8_296	29562
mSp_rep8_297	36226
mSp_rep8_298	34514
mSp_rep8_299	39455
mSp_rep8_300	30898
mSp_rep8_301	39432
mSp_rep8_302	25090
mSp_rep8_303	41981
mSp_rep8_304	29051
mSp_rep8_305	38721
mSp_rep8_306	31000
mSp_rep8_307	34992
mSp_rep8_308	38386
mSp_rep8_309	26546
mSp_rep8_310	41332
mSp_rep8_311	28529
mSp_rep8_312	36561
mSp_rep8_313	32292
mSp_rep8_314	47793
mSp_rep8_315	22359
mSp_rep8_316	39820
mSp_rep8_317	31255
mSp_rep8_318	29504
mSp_rep8_319	33509
mSp_rep8_320	46047
mSp_rep8_321	23985
mSp_rep8_322	17642
mSp_rep8_323	41909
mSp_rep8_324	31731
mSp_rep8_325	44810
mSp_rep8_326	55613
mSp_rep8_327	30776
mSp_rep8_328	11748
mSp_rep8_329	34478
mSp_rep8_330	12231
mSp_rep8_331	31472
mSp_rep8_332	9930
mSp_rep8_333	44897
mSp_rep8_334	34908
mSp_rep8_335	33208
mSp_rep8_336	48019
mSp_rep8_337	32836
mSp_rep8_338	55952
mSp_rep8_339	50890
mSp_rep8_340	35588
mSp_rep8_341	35986
mSp_rep8_342	
mSp_rep8_343	28911
mSp_rep8_344	14336
mSp_rep8_345	46482
mSp_rep8_346	40018
mSp_rep8_347	38890
mSp_rep8_348	24061
mSp_rep8_349	39205
mSp_rep8_350	35599
mSp_rep8_351	36080
mSp_rep8_352	11147
mSp_rep8_353	7976
mSp_rep8_354	35284
mSp_rep8_355	24245
mSp_rep8_356	35714
mSp_rep8_357	35899
mSp_rep8_358	35998
