cell	sequencing_depth
mSp_rep3_216	185492
mSp_rep3_217	49040
mSp_rep3_218	136838
mSp_rep3_219	78259
mSp_rep3_220	52965
mSp_rep3_221	38666
mSp_rep3_222	138114
mSp_rep3_223	6866
mSp_rep3_224	51950
mSp_rep3_225	139925
mSp_rep3_226	174966
mSp_rep3_227	95743
mSp_rep3_228	133083
mSp_rep3_229	49259
mSp_rep3_230	98673
mSp_rep3_231	69832
mSp_rep3_232	30883
mSp_rep3_233	83704
mSp_rep3_234	69096
mSp_rep3_235	66369
mSp_rep3_236	59377
mSp_rep3_237	71832
mSp_rep3_238	61319
mSp_rep3_239	35636
mSp_rep3_240	95774
mSp_rep3_241	47340
mSp_rep3_242	66653
mSp_rep3_243	97048
mSp_rep3_244	62601
mSp_rep3_245	22934
mSp_rep3_246	8739
mSp_rep3_247	110685
mSp_rep3_248	49332
mSp_rep3_249	105536
mSp_rep3_250	140367
mSp_rep3_251	75983
mSp_rep3_252	95053
mSp_rep3_253	95714
mSp_rep3_254	85277
mSp_rep3_255	97624
mSp_rep3_256	15
mSp_rep3_257	145158
mSp_rep3_258	46251
mSp_rep3_259	64929
mSp_rep3_260	46489
mSp_rep3_261	26551
mSp_rep3_262	108887
mSp_rep3_263	65754
mSp_rep3_264	61683
mSp_rep3_265	25867
mSp_rep3_266	67527
mSp_rep3_267	115083
mSp_rep3_268	75926
mSp_rep3_269	7557
mSp_rep3_270	11
mSp_rep3_271	118353
mSp_rep3_272	63360
mSp_rep3_273	76073
mSp_rep3_274	17562
mSp_rep3_275	84343
mSp_rep3_276	82189
mSp_rep3_277	76502
mSp_rep3_278	22365
mSp_rep3_279	53940
mSp_rep3_280	27227
mSp_rep3_281	47036
mSp_rep3_282	16844
mSp_rep3_283	30586
mSp_rep3_284	59469
mSp_rep3_285	74016
mSp_rep3_286	84406
mSp_rep3_287	379376
mSp_rep3_288	150526
mSp_rep3_289	67463
mSp_rep3_290	93333
mSp_rep3_291	96015
mSp_rep3_292	140154
mSp_rep3_293	108383
mSp_rep3_294	96536
mSp_rep3_295	41920
mSp_rep3_296	87317
mSp_rep3_297	92795
mSp_rep3_298	103196
mSp_rep3_299	85974
mSp_rep3_300	147730
mSp_rep3_301	99936
mSp_rep3_302	69662
mSp_rep3_303	29967
mSp_rep3_304	27724
mSp_rep3_305	24204
mSp_rep3_306	86441
mSp_rep3_307	72879
mSp_rep3_308	29421
mSp_rep3_309	49571
mSp_rep3_310	59248
mSp_rep3_311	51065
mSp_rep3_312	16821
mSp_rep3_313	30
mSp_rep3_314	75193
mSp_rep3_315	71030
mSp_rep3_316	89600
mSp_rep3_317	159106
mSp_rep3_318	103389
mSp_rep3_319	87952
mSp_rep3_320	74830
mSp_rep3_321	155748
mSp_rep3_322	9979
mSp_rep3_323	84409
mSp_rep3_324	111983
mSp_rep3_325	36130
mSp_rep3_326	20679
mSp_rep3_327	55892
mSp_rep3_328	66865
mSp_rep3_329	56762
mSp_rep3_330	163468
mSp_rep3_331	372890
mSp_rep3_332	45628
mSp_rep3_333	40819
mSp_rep3_334	84837
mSp_rep3_335	48136
mSp_rep3_336	80784
mSp_rep3_337	86884
mSp_rep3_338	120339
mSp_rep3_339	72018
mSp_rep3_340	82161
mSp_rep3_341	100641
mSp_rep3_342	83732
mSp_rep3_343	72720
mSp_rep3_344	164470
mSp_rep3_345	106667
mSp_rep3_346	80860
mSp_rep3_347	77174
mSp_rep3_348	154267
mSp_rep3_349	70141
mSp_rep3_350	78157
mSp_rep3_351	135793
mSp_rep3_352	94924
mSp_rep3_353	54876
mSp_rep3_354	43384
mSp_rep3_355	66089
mSp_rep3_356	48864
mSp_rep3_357	61082
mSp_rep3_358	76869
mSp_rep3_359	79065
mSp_rep3_360	77134
mSp_rep3_361	52509
mSp_rep3_362	84527
mSp_rep3_363	117696
mSp_rep3_364	110210
mSp_rep3_365	82023
mSp_rep3_366	10
mSp_rep3_367	130692
mSp_rep3_368	6898
mSp_rep3_369	92014
mSp_rep3_370	82353
mSp_rep3_371	93335
mSp_rep3_372	17
mSp_rep3_373	64518
mSp_rep3_374	69492
mSp_rep3_375	28207
mSp_rep3_376	92853
mSp_rep3_377	108492
mSp_rep3_378	12
mSp_rep3_379	123233
mSp_rep3_380	62004
mSp_rep3_381	87092
mSp_rep3_382	161513
mSp_rep3_383	71747
mSp_rep3_384	11
