cell	sequencing_depth
mSp_rep3_134	696856
mSp_rep3_135	538699
mSp_rep3_136	395571
mSp_rep3_137	799887
mSp_rep3_138	463721
mSp_rep3_139	634138
mSp_rep3_140	381062
mSp_rep3_141	570174
mSp_rep3_142	541486
mSp_rep3_143	709216
mSp_rep3_144	1050587
mSp_rep3_145	946377
mSp_rep3_146	853044
mSp_rep3_147	615756
mSp_rep3_148	645651
mSp_rep3_149	806588
mSp_rep3_150	774589
mSp_rep3_151	1099633
mSp_rep3_152	1143295
mSp_rep3_153	1845261
mSp_rep3_154	1066743
mSp_rep3_155	491057
mSp_rep3_156	769835
mSp_rep3_157	206612
mSp_rep3_158	614256
mSp_rep3_159	430470
mSp_rep3_160	359609
mSp_rep3_161	450283
mSp_rep3_162	697623
mSp_rep3_163	1140470
mSp_rep3_164	239374
mSp_rep3_165	634163
mSp_rep3_166	487392
mSp_rep3_167	756128
mSp_rep3_168	1633069
mSp_rep3_169	66913
mSp_rep3_170	705870
mSp_rep3_171	1234579
mSp_rep3_172	363154
mSp_rep3_173	558251
mSp_rep3_174	953013
mSp_rep3_175	1408783
mSp_rep3_176	604440
mSp_rep3_177	866830
mSp_rep3_178	1865424
mSp_rep3_179	259728
mSp_rep3_180	380389
mSp_rep3_181	936910
mSp_rep3_182	364211
mSp_rep3_183	487880
mSp_rep3_184	490667
mSp_rep3_185	399108
mSp_rep3_186	700661
mSp_rep3_187	497129
mSp_rep3_188	531913
mSp_rep3_189	485387
mSp_rep3_190	757619
mSp_rep3_191	509483
mSp_rep3_192	615332
mSp_rep3_193	577898
mSp_rep3_194	152192
mSp_rep3_195	722103
mSp_rep3_196	285923
mSp_rep3_197	115199
mSp_rep3_198	413592
mSp_rep3_199	803212
mSp_rep3_200	1096909
mSp_rep3_201	831006
mSp_rep3_202	501303
mSp_rep3_203	611580
mSp_rep3_204	908653
mSp_rep3_205	580752
mSp_rep3_206	580466
mSp_rep3_207	675784
mSp_rep3_208	300113
mSp_rep3_209	1085776
mSp_rep3_210	1141104
mSp_rep3_211	721287
mSp_rep3_212	570765
mSp_rep3_213	489381
mSp_rep3_214	1491435
mSp_rep3_215	590458
mSp_rep3_216	1668036
mSp_rep3_217	440273
mSp_rep3_218	1232802
mSp_rep3_219	704830
mSp_rep3_220	476206
mSp_rep3_221	346687
mSp_rep3_222	1244563
mSp_rep3_223	61411
mSp_rep3_224	467122
mSp_rep3_225	1261154
mSp_rep3_226	1574675
mSp_rep3_227	862568
mSp_rep3_228	1198297
mSp_rep3_229	442101
mSp_rep3_230	888404
mSp_rep3_231	627949
mSp_rep3_232	276718
mSp_rep3_233	753328
mSp_rep3_234	621382
mSp_rep3_235	596383
mSp_rep3_236	533406
mSp_rep3_237	646387
mSp_rep3_238	550908
mSp_rep3_239	319503
mSp_rep3_240	862814
mSp_rep3_241	425160
mSp_rep3_242	599002
mSp_rep3_243	874047
mSp_rep3_244	562230
mSp_rep3_245	205059
mSp_rep3_246	78256
mSp_rep3_247	996570
mSp_rep3_248	442752
mSp_rep3_249	950609
mSp_rep3_250	1264594
mSp_rep3_251	683706
mSp_rep3_252	856344
mSp_rep3_253	862351
mSp_rep3_254	767585
mSp_rep3_255	879210
mSp_rep3_256	133
mSp_rep3_257	1308010
mSp_rep3_258	415071
mSp_rep3_259	583531
mSp_rep3_260	417086
mSp_rep3_261	237722
mSp_rep3_262	980682
mSp_rep3_263	590941
mSp_rep3_264	554089
mSp_rep3_265	231840
mSp_rep3_266	606824
mSp_rep3_267	1036325
mSp_rep3_268	683143
mSp_rep3_269	67583
mSp_rep3_270	108
mSp_rep3_271	1066843
mSp_rep3_272	569535
mSp_rep3_273	684412
mSp_rep3_274	157184
mSp_rep3_275	758932
mSp_rep3_276	739985
mSp_rep3_277	688275
mSp_rep3_278	199855
mSp_rep3_279	484790
mSp_rep3_280	243805
mSp_rep3_281	422006
mSp_rep3_282	150810
mSp_rep3_283	274139
mSp_rep3_284	534203
mSp_rep3_285	665803
mSp_rep3_286	759458
mSp_rep3_287	3412425
mSp_rep3_288	1356314
mSp_rep3_289	606227
mSp_rep3_290	840804
mSp_rep3_291	864794
mSp_rep3_292	1262934
mSp_rep3_293	975899
mSp_rep3_294	869608
mSp_rep3_295	376015
mSp_rep3_296	785461
mSp_rep3_297	835870
mSp_rep3_298	929659
mSp_rep3_299	773992
mSp_rep3_300	1331025
mSp_rep3_301	899801
mSp_rep3_302	626451
mSp_rep3_303	268586
mSp_rep3_304	248193
mSp_rep3_305	216293
mSp_rep3_306	777994
mSp_rep3_307	655843
mSp_rep3_308	263580
mSp_rep3_309	445094
mSp_rep3_310	532260
mSp_rep3_311	459092
mSp_rep3_312	150666
mSp_rep3_313	303
mSp_rep3_314	676458
mSp_rep3_315	639053
mSp_rep3_316	806297
mSp_rep3_317	1432218
mSp_rep3_318	931309
mSp_rep3_319	791408
mSp_rep3_320	673227
mSp_rep3_321	1401920
mSp_rep3_322	89007
mSp_rep3_323	759490
mSp_rep3_324	1008484
mSp_rep3_325	324049
mSp_rep3_326	184697
mSp_rep3_327	501835
mSp_rep3_328	600760
mSp_rep3_329	509434
mSp_rep3_330	1471695
mSp_rep3_331	3354204
mSp_rep3_332	409376
mSp_rep3_333	366431
mSp_rep3_334	763595
mSp_rep3_335	431971
mSp_rep3_336	727248
mSp_rep3_337	781827
mSp_rep3_338	1084910
mSp_rep3_339	648099
mSp_rep3_340	739708
mSp_rep3_341	906317
mSp_rep3_342	753687
mSp_rep3_343	654271
mSp_rep3_344	1480328
mSp_rep3_345	960522
mSp_rep3_346	728002
mSp_rep3_347	694613
mSp_rep3_348	1389250
mSp_rep3_349	630804
mSp_rep3_350	703998
mSp_rep3_351	1222667
mSp_rep3_352	855124
mSp_rep3_353	493118
mSp_rep3_354	388721
mSp_rep3_355	593967
mSp_rep3_356	438429
mSp_rep3_357	548756
mSp_rep3_358	691838
mSp_rep3_359	711607
mSp_rep3_360	694223
mSp_rep3_361	472076
mSp_rep3_362	760644
mSp_rep3_363	1060683
mSp_rep3_364	992386
mSp_rep3_365	738410
mSp_rep3_366	95
mSp_rep3_367	1177019
mSp_rep3_368	61694
mSp_rep3_369	828539
mSp_rep3_370	741561
mSp_rep3_371	840823
mSp_rep3_372	161
mSp_rep3_373	579788
mSp_rep3_374	624859
mSp_rep3_375	252536
mSp_rep3_376	836364
mSp_rep3_377	976959
mSp_rep3_378	116
mSp_rep3_379	1110252
mSp_rep3_380	557294
mSp_rep3_381	783671
mSp_rep3_382	1453662
mSp_rep3_383	645507
mSp_rep3_384	108
