,frip,uniq_frags,mt_content,sequencing_depth,dup_level,frac_open,mapping_rate,plate,batch,t-SNE Dimension 1,t-SNE Dimension 2,cluster_labels,putative_cell_type
mSp_rep4_111,0.671434,31414.0,0.038916,723707,0.951334,0.158814,97.48,rep4,Sp#1 (n=960),-2.7925014998907094,-3.4610456434463908,1,Follicular_B
mSp_rep4_302,0.688602,26202.0,0.019496,658441,0.955795,0.144621,96.25,rep4,Sp#1 (n=960),-0.5134524398411937,-25.447409707058174,9,Regulatory_T
mSp_rep4_143,0.76194,26178.0,0.008522,594470,0.95264,0.15518900000000002,97.51,rep4,Sp#1 (n=960),-28.43453292999984,-8.934752225942274,6,Naive_CD8_T
mSp_rep4_165,0.735608,62678.0,0.01626,1344349,0.949348,0.25350300000000003,97.41,rep4,Sp#1 (n=960),10.808211736663619,19.504144505001932,1,Follicular_B
mSp_rep4_089,0.7453930000000001,23619.0,0.01312,514379,0.949857,0.142815,96.82,rep4,Sp#1 (n=960),-19.059340800966353,-16.86174152857765,2,Memory_CD8_T
mSp_rep4_269,0.748949,30398.0,0.009095,633282,0.948312,0.174352,97.47,rep4,Sp#1 (n=960),-10.725338895899151,10.927862305739923,1,Follicular_B
mSp_rep4_042,0.722101,38190.0,0.011416,940011,0.955964,0.192952,97.29,rep4,Sp#1 (n=960),-26.678031511815337,-8.686672453712994,6,Naive_CD8_T
mSp_rep4_016,0.726753,19195.0,0.046022,533722,0.958913,0.123882,97.25,rep4,Sp#1 (n=960),-18.971963531021537,-10.078282811879104,2,Memory_CD8_T
mSp_rep4_135,0.612433,172633.0,0.032039,3924198,0.950501,0.401993,96.82,rep4,Sp#1 (n=960),6.8348599910941195,24.282481451222697,4,Marginal_Zone_B
mSp_rep4_231,0.656048,37796.0,0.03525,897775,0.952398,0.176607,96.77,rep4,Sp#1 (n=960),-9.39295191476728,12.802915782121362,1,Follicular_B
mSp_rep4_017,0.749763,19965.0,0.003195,488708,0.956456,0.127251,97.52,rep4,Sp#1 (n=960),10.760369296555076,-23.695526653601803,3,Naive_CD4_T
mSp_rep10_181,0.7436229999999999,12395.0,0.075552,264972,0.942583,0.085517,97.15,rep10,Sp#2 (n=2688),-29.782036182646983,-9.133649304864319,6,Naive_CD8_T
mSp_rep10_322,0.7531220000000001,29114.0,0.019962,554797,0.940976,0.166282,96.98,rep10,Sp#2 (n=2688),14.77120565168615,-15.495153094295437,3,Naive_CD4_T
mSp_rep10_066,0.741665,31243.0,0.038174,624883,0.942372,0.16259300000000002,97.07,rep10,Sp#2 (n=2688),-4.323065774260432,13.972452974878808,1,Follicular_B
mSp_rep10_198,0.750737,34092.0,0.023795,686790,0.944423,0.181987,97.26,rep10,Sp#2 (n=2688),0.13156696176199237,11.211919494443,1,Follicular_B
mSp_rep10_351,0.724036,33303.0,0.022139,700025,0.946521,0.17881,96.6,rep10,Sp#2 (n=2688),-6.900018137562726,15.530155897270657,1,Follicular_B
mSp_rep10_160,0.676007,33758.0,0.040666,702323,0.943525,0.184331,96.35,rep10,Sp#2 (n=2688),5.068387797080593,28.045412438398547,4,Marginal_Zone_B
mSp_rep10_023,0.6872119999999999,12272.0,0.041924,267984,0.946566,0.080163,96.62,rep10,Sp#2 (n=2688),8.993822507270572,-26.55717890341685,3,Naive_CD4_T
mSp_rep10_248,0.7615430000000001,27847.0,0.010236,462806,0.933882,0.15966,97.2,rep10,Sp#2 (n=2688),-2.21031030671464,6.265822095667812,1,Follicular_B
mSp_rep10_082,0.7228359999999999,31456.0,0.015030000000000003,648909,0.944357,0.169626,94.9,rep10,Sp#2 (n=2688),6.882888767786653,5.0808763119924585,1,Follicular_B
mSp_rep10_219,0.748171,29581.0,0.020918,664947,0.950658,0.164207,97.21,rep10,Sp#2 (n=2688),3.0165328714007904,-1.1461475915686978,1,Follicular_B
mSp_rep10_070,0.73056,37926.0,0.020203,915732,0.953499,0.193785,96.96,rep10,Sp#2 (n=2688),10.16189577887324,-17.220148922356326,3,Naive_CD4_T
mSp_rep10_180,0.6972970000000001,18274.0,0.02963,358887,0.942205,0.115005,97.03,rep10,Sp#2 (n=2688),18.361167042881583,8.848027007456203,1,Follicular_B
mSp_rep10_327,0.667212,49024.0,0.015029,909699,0.939187,0.230933,96.19,rep10,Sp#2 (n=2688),3.3583072575720014,25.703134461050873,4,Marginal_Zone_B
mSp_rep10_039,0.664933,11823.0,0.046455,258888,0.944396,0.072272,94.55,rep10,Sp#2 (n=2688),20.42827562329832,1.7527952485129135,7,Transitional_B
mSp_rep10_154,0.7300989999999999,38338.0,0.009149,794278,0.946632,0.199447,96.86,rep10,Sp#2 (n=2688),4.623165991678594,10.851955791359226,1,Follicular_B
mSp_rep10_043,0.7291880000000001,20853.0,0.019236000000000003,420510,0.944765,0.124715,97.17,rep10,Sp#2 (n=2688),-8.557932602105058,-35.35294590345215,11,CD27+_Natural_Killer
mSp_rep10_342,0.742348,28222.0,0.023967,550034,0.942774,0.164656,97.27,rep10,Sp#2 (n=2688),7.187058029507805,-19.36547591162886,3,Naive_CD4_T
mSp_rep10_208,0.717935,32561.0,0.022632,635548,0.942488,0.17765699999999998,96.93,rep10,Sp#2 (n=2688),-3.938860187844649,23.393863074456593,4,Marginal_Zone_B
mSp_rep10_131,0.728887,38525.0,0.013494999999999998,787099,0.945741,0.195181,96.89,rep10,Sp#2 (n=2688),5.721947971811621,15.703422561847166,1,Follicular_B
mSp_rep10_183,0.724414,27801.0,0.009301,559482,0.945114,0.147824,96.75,rep10,Sp#2 (n=2688),-13.606791708823241,-30.395019596920715,8,CD27-_Natural_Killer
mSp_rep10_094,0.627069,44370.0,0.004755,925724,0.947462,0.198704,97.33,rep10,Sp#2 (n=2688),23.306588507125376,34.40963900017857,5,Macrophage
mSp_rep10_354,0.743119,30570.0,0.013585,526544,0.936214,0.16878,97.26,rep10,Sp#2 (n=2688),-6.647299161677883,11.185102084115208,1,Follicular_B
mSp_rep10_331,0.740233,27968.0,0.010263,451304,0.931634,0.160262,96.98,rep10,Sp#2 (n=2688),10.336480898978861,-18.396420513240347,3,Naive_CD4_T
mSp_rep10_144,0.756228,32075.0,0.02555,675350,0.9465,0.177939,97.2,rep10,Sp#2 (n=2688),-3.1311109145381906,2.3540210394586523,1,Follicular_B
mSp_rep10_085,0.763544,34576.0,0.026933,676506,0.940178,0.18314,95.2,rep10,Sp#2 (n=2688),6.478217888074744,2.352882802023447,1,Follicular_B
mSp_rep10_050,0.760225,23397.0,0.035334,515941,0.948287,0.141483,97.12,rep10,Sp#2 (n=2688),-4.981854915029242,22.75753650842049,1,Follicular_B
mSp_rep10_344,0.734125,36772.0,0.011000000000000001,665799,0.939236,0.188917,96.88,rep10,Sp#2 (n=2688),17.41748136196351,-16.659879108651467,3,Naive_CD4_T
mSp_rep10_290,0.752772,31479.0,0.01959,633904,0.944455,0.175147,96.95,rep10,Sp#2 (n=2688),1.2160711443487977,1.272278466701773,1,Follicular_B
mSp_rep10_142,0.701539,16334.0,0.013945,358171,0.948999,0.103156,96.52,rep10,Sp#2 (n=2688),13.609319245110923,2.5619840046631923,7,Transitional_B
mSp_rep10_024,0.7353850000000001,34036.0,0.035971,741745,0.947622,0.179451,97.22,rep10,Sp#2 (n=2688),-5.432067523160014,12.235469669946927,1,Follicular_B
mSp_rep10_316,0.7308140000000001,36569.0,0.019388,667317,0.938348,0.19171,96.75,rep10,Sp#2 (n=2688),15.19896327653424,-16.434135517918307,3,Naive_CD4_T
mSp_rep10_190,0.75103,29828.0,0.016519,653486,0.949227,0.164271,96.9,rep10,Sp#2 (n=2688),-5.01375476089036,9.443371985098837,1,Follicular_B
mSp_rep10_196,0.728935,40023.0,0.007834,657994,0.933228,0.209413,96.95,rep10,Sp#2 (n=2688),8.940680299629014,10.072480919003938,1,Follicular_B
mSp_rep10_383,0.740269,30806.0,0.009007,600095,0.943223,0.166872,96.34,rep10,Sp#2 (n=2688),3.200384565495725,9.56545493500028,1,Follicular_B
mSp_rep10_285,0.715255,36633.0,0.030976,777718,0.945322,0.175031,96.27,rep10,Sp#2 (n=2688),-1.3875627498480396,8.685727020953674,1,Follicular_B
mSp_rep10_084,0.755275,30051.0,0.037845,593086,0.941264,0.167512,97.13,rep10,Sp#2 (n=2688),-0.9292867787979212,2.7643177652090087,1,Follicular_B
mSp_rep10_373,0.719146,34324.0,0.027731,703107,0.944692,0.180142,97.0,rep10,Sp#2 (n=2688),15.440366180355642,-16.890601999995003,3,Naive_CD4_T
mSp_rep10_375,0.7099479999999999,32056.0,0.014268,648323,0.94484,0.173456,96.49,rep10,Sp#2 (n=2688),5.15363898780064,-21.197914396696536,3,Naive_CD4_T
mSp_rep10_173,0.7315050000000001,31828.0,0.029012,632753,0.942961,0.172111,97.08,rep10,Sp#2 (n=2688),-5.56222963866587,12.452051737318106,1,Follicular_B
mSp_rep10_044,0.759141,26915.0,0.032287,564744,0.945586,0.157252,97.29,rep10,Sp#2 (n=2688),11.33967143139745,-15.615706622659957,3,Naive_CD4_T
mSp_rep10_089,0.7215729999999999,47527.0,0.024347,891597,0.938907,0.220237,96.67,rep10,Sp#2 (n=2688),10.454024430225715,12.017782591638849,1,Follicular_B
mSp_rep10_033,0.766832,24282.0,0.035472000000000004,445658,0.937806,0.145262,97.18,rep10,Sp#2 (n=2688),-28.443641874196942,-6.783376677426879,6,Naive_CD8_T
mSp_rep10_359,0.745424,33024.0,0.017172,633435,0.942272,0.175044,97.09,rep10,Sp#2 (n=2688),-2.999239686644401,7.096831235522358,1,Follicular_B
mSp_rep10_242,0.74711,26450.0,0.016838,547793,0.946283,0.155842,97.1,rep10,Sp#2 (n=2688),-18.3056723838227,-16.72994796944015,2,Memory_CD8_T
mSp_rep10_241,0.719773,16440.0,0.03368,359194,0.94708,0.104335,96.5,rep10,Sp#2 (n=2688),-1.1800047207233906,-4.06475780747094,1,Follicular_B
mSp_rep10_348,0.6782159999999999,49570.0,0.01826,1011277,0.945244,0.231061,96.69,rep10,Sp#2 (n=2688),3.422631327902746,25.54753020956922,4,Marginal_Zone_B
mSp_rep10_210,0.702996,17193.0,0.011158,298927,0.936625,0.107307,97.29,rep10,Sp#2 (n=2688),-10.045198585047808,-35.54708421240344,11,CD27+_Natural_Killer
mSp_rep10_214,0.7268899999999999,25119.0,0.016522,569135,0.950883,0.143942,97.09,rep10,Sp#2 (n=2688),13.266879306314665,-21.200596555606893,3,Naive_CD4_T
mSp_rep10_193,0.746787,11029.0,0.035674000000000004,208389,0.938128,0.076704,96.61,rep10,Sp#2 (n=2688),-7.328196258715024,-8.618609229855792,1,Follicular_B
mSp_rep10_026,0.739373,34331.0,0.013335,739309,0.948721,0.182704,97.01,rep10,Sp#2 (n=2688),6.158951967239449,-17.293062968294723,3,Naive_CD4_T
mSp_rep10_352,0.654582,57770.0,0.002934,1137748,0.944162,0.260254,96.56,rep10,Sp#2 (n=2688),5.603189670856429,27.043660327648816,4,Marginal_Zone_B
mSp_rep10_081,0.635338,37366.0,0.015181,642855,0.935252,0.19162,97.1,rep10,Sp#2 (n=2688),-17.77171896171776,-9.559025773224436,9,Regulatory_T
mSp_rep10_289,0.745378,21259.0,0.005055,400023,0.94224,0.127456,97.13,rep10,Sp#2 (n=2688),-9.97017408990578,-4.731503296702371,1,Follicular_B
mSp_rep10_191,0.620566,42059.0,0.004733,852872,0.944795,0.175928,95.24,rep10,Sp#2 (n=2688),33.15912475428744,10.367238583874137,0,Granulocyte
mSp_rep10_152,0.757929,30289.0,0.012648,545121,0.938094,0.169446,97.06,rep10,Sp#2 (n=2688),11.377148681087274,-16.95352533241624,3,Naive_CD4_T
mSp_rep10_104,0.7504609999999999,23837.0,0.024233,471460,0.943385,0.143007,97.35,rep10,Sp#2 (n=2688),1.4249783682302664,7.552955553715148,1,Follicular_B
mSp_rep10_105,0.739849,27485.0,0.019304,493882,0.937558,0.15823800000000002,96.93,rep10,Sp#2 (n=2688),11.99509081971406,-18.336227628371883,3,Naive_CD4_T
mSp_rep10_336,0.755598,11475.0,0.051888,219855,0.938308,0.081713,97.2,rep10,Sp#2 (n=2688),-28.056746905765007,-7.479641186807808,6,Naive_CD8_T
mSp_rep10_138,0.734033,32667.0,0.026406,644216,0.942842,0.177107,97.09,rep10,Sp#2 (n=2688),-4.8365431350073,13.32301251962043,1,Follicular_B
mSp_rep10_217,0.7438279999999999,22404.0,0.007047,474161,0.948056,0.128942,96.95,rep10,Sp#2 (n=2688),-11.555514126577878,-32.564623830451296,8,CD27-_Natural_Killer
mSp_rep10_178,0.722939,40244.0,0.022183,860489,0.947718,0.207568,96.99,rep10,Sp#2 (n=2688),0.22061413400639862,19.139915691114968,1,Follicular_B
mSp_rep10_063,0.728947,38216.0,0.037308,906917,0.950981,0.193119,96.75,rep10,Sp#2 (n=2688),14.534995476568339,-15.494247000785474,3,Naive_CD4_T
mSp_rep10_080,0.71672,16281.0,0.040149,318088,0.939404,0.103451,96.14,rep10,Sp#2 (n=2688),1.8850011344789712,-7.412430098250273,1,Follicular_B
mSp_rep10_367,0.7260939999999999,34951.0,0.014132,741494,0.947707,0.18337,96.83,rep10,Sp#2 (n=2688),4.095087936942182,5.794869242324509,1,Follicular_B
mSp_rep10_311,0.706838,35601.0,0.023453,647437,0.937988,0.185023,97.04,rep10,Sp#2 (n=2688),-2.201757634914804,2.822531043475923,1,Follicular_B
mSp_rep10_157,0.764804,26013.0,0.010649,494133,0.94204,0.153076,97.27,rep10,Sp#2 (n=2688),-18.706202796121573,-9.385418820462432,6,Naive_CD8_T
mSp_rep10_162,0.737112,33920.0,0.029582,629339,0.938373,0.178605,96.92,rep10,Sp#2 (n=2688),-2.523911133778751,0.3392683447390739,1,Follicular_B
mSp_rep10_079,0.758995,32873.0,0.025697,689303,0.94594,0.178375,97.13,rep10,Sp#2 (n=2688),-1.6638357172819997,7.726246192735449,1,Follicular_B
mSp_rep10_360,0.731598,31238.0,0.016094999999999998,626306,0.944712,0.172598,97.04,rep10,Sp#2 (n=2688),16.062837810556477,-17.388373874223902,3,Naive_CD4_T
mSp_rep10_304,0.751944,20846.0,0.034997,417602,0.942542,0.130338,96.88,rep10,Sp#2 (n=2688),10.140687855500355,-24.620940921012753,3,Naive_CD4_T
mSp_rep10_332,0.722654,22770.0,0.032381,389784,0.932599,0.136961,96.63,rep10,Sp#2 (n=2688),-5.113438733678678,24.554521091238016,4,Marginal_Zone_B
mSp_rep10_062,0.7544850000000001,27911.0,0.006585,513466,0.940614,0.161376,97.08,rep10,Sp#2 (n=2688),0.5422625194673015,2.150036964093394,1,Follicular_B
mSp_rep10_291,0.736215,18236.0,0.017086,350783,0.942216,0.116081,97.09,rep10,Sp#2 (n=2688),-5.098673097163024,-9.427402503462377,1,Follicular_B
mSp_rep10_032,0.71708,37144.0,0.011497,795901,0.947526,0.192824,95.58,rep10,Sp#2 (n=2688),9.910567933053315,4.713716323600532,1,Follicular_B
mSp_rep10_003,0.74445,21556.0,0.005031,464232,0.949138,0.124075,96.63,rep10,Sp#2 (n=2688),-13.918207402952117,-31.531047912311738,8,CD27-_Natural_Killer
mSp_rep10_073,0.700705,23249.0,0.068438,510931,0.94386,0.13530899999999998,96.61,rep10,Sp#2 (n=2688),10.392506307050382,7.308426059232778,1,Follicular_B
mSp_rep10_052,0.733622,15175.0,0.020525,312749,0.945171,0.099224,96.81,rep10,Sp#2 (n=2688),-9.093410176677875,-35.73166434208858,11,CD27+_Natural_Killer
mSp_rep10_159,0.724748,35235.0,0.006401,725866,0.946559,0.181014,96.98,rep10,Sp#2 (n=2688),-26.037017229324107,-9.23551414460953,6,Naive_CD8_T
mSp_rep10_028,0.745631,27326.0,0.015315,545522,0.94438,0.150872,96.85,rep10,Sp#2 (n=2688),-12.611821070810603,-31.075160944584958,8,CD27-_Natural_Killer
mSp_rep10_199,0.748613,18993.0,0.024299,396018,0.946303,0.118643,97.25,rep10,Sp#2 (n=2688),-30.80404559747827,-8.459246473535208,6,Naive_CD8_T
mSp_rep10_305,0.754506,25959.0,0.019194,469931,0.93826,0.15036,96.9,rep10,Sp#2 (n=2688),-1.2078086180881376,-1.5423640897855666,1,Follicular_B
mSp_rep10_300,0.7367670000000001,32945.0,0.029574,667007,0.943863,0.17962999999999998,96.89,rep10,Sp#2 (n=2688),-5.208523647819674,13.80982988239988,1,Follicular_B
mSp_rep10_227,0.72751,32457.0,0.014573,723853,0.950193,0.17791400000000002,96.89,rep10,Sp#2 (n=2688),-21.806407820671012,-13.501792520604686,2,Memory_CD8_T
mSp_rep10_205,0.7188680000000001,35885.0,0.013308,709538,0.944055,0.188725,97.13,rep10,Sp#2 (n=2688),6.970799902070302,-19.04425107398377,3,Naive_CD4_T
mSp_rep10_007,0.735624,29881.0,0.013633,669023,0.950495,0.168998,96.6,rep10,Sp#2 (n=2688),-6.366537881065893,15.417946026673427,1,Follicular_B
mSp_rep10_134,0.7277399999999999,35281.0,0.017078,683701,0.942621,0.184011,97.08,rep10,Sp#2 (n=2688),-3.6418310809190224,11.96175636981295,1,Follicular_B
mSp_rep10_195,0.693526,38761.0,0.014743,862022,0.949674,0.194528,96.41,rep10,Sp#2 (n=2688),-5.000437985824809,25.919940547645947,4,Marginal_Zone_B
mSp_rep10_174,0.745333,35997.0,0.0219,707954,0.943247,0.185932,97.35,rep10,Sp#2 (n=2688),-4.301315535497646,11.152429183612968,1,Follicular_B
mSp_rep10_046,0.712527,12260.0,0.112238,345175,0.952691,0.07933,96.32,rep10,Sp#2 (n=2688),-1.6377041891892075,18.06290115065381,1,Follicular_B
mSp_rep10_151,0.7311300000000001,38197.0,0.023993,817424,0.947479,0.200151,97.41,rep10,Sp#2 (n=2688),-17.19486256691149,-16.10836943002075,2,Memory_CD8_T
mSp_rep10_025,0.687164,42204.0,0.023236,910138,0.947428,0.209182,96.54,rep10,Sp#2 (n=2688),-1.1693789210565317,26.154606221759078,4,Marginal_Zone_B
mSp_rep10_132,0.7629060000000001,27408.0,0.013994,544100,0.944286,0.161914,96.87,rep10,Sp#2 (n=2688),-5.200117885088996,15.592092629632976,1,Follicular_B
mSp_rep10_362,0.7232350000000001,34873.0,0.007033,732034,0.947242,0.186611,96.4,rep10,Sp#2 (n=2688),9.608406656712246,4.451127985868849,1,Follicular_B
mSp_rep10_117,0.670378,46689.0,0.005157,980575,0.947296,0.228614,96.26,rep10,Sp#2 (n=2688),4.063899641891394,28.57408032406885,4,Marginal_Zone_B
mSp_rep10_135,0.704392,40959.0,0.002897,869557,0.948598,0.200599,96.79,rep10,Sp#2 (n=2688),10.104294456393525,-20.854246215465864,3,Naive_CD4_T
mSp_rep10_127,0.748409,31287.0,0.023867,705496,0.949952,0.171342,97.06,rep10,Sp#2 (n=2688),-24.714281234278126,-5.3157244506095,6,Naive_CD8_T
mSp_rep10_065,0.7371270000000001,32406.0,0.032079,688422,0.946501,0.17570999999999998,97.3,rep10,Sp#2 (n=2688),-18.479655417823285,-15.081897159242665,2,Memory_CD8_T
mSp_rep10_101,0.77091,10569.0,0.054567,216142,0.94193,0.076973,96.94,rep10,Sp#2 (n=2688),-3.8166124979879577,-3.172645599835913,1,Follicular_B
mSp_rep10_014,0.720527,36653.0,0.008709,726990,0.944685,0.190377,97.17,rep10,Sp#2 (n=2688),-26.151386166945596,-4.676740283186077,6,Naive_CD8_T
mSp_rep10_049,0.7498859999999999,29937.0,0.020899,607031,0.944749,0.16488599999999998,96.96,rep10,Sp#2 (n=2688),-6.32732085840603,5.416377522711457,1,Follicular_B
mSp_rep10_313,0.707702,34562.0,0.007039,651954,0.941685,0.182909,97.03,rep10,Sp#2 (n=2688),-26.14900287119997,-5.917748412308815,6,Naive_CD8_T
mSp_rep10_102,0.722435,35047.0,0.012455,670183,0.942297,0.184267,97.16,rep10,Sp#2 (n=2688),2.4974148617912957,11.794722382918307,1,Follicular_B
mSp_rep10_006,0.73229,30728.0,0.02034,655687,0.947666,0.174378,96.89,rep10,Sp#2 (n=2688),0.8831539509672657,16.31465454144281,1,Follicular_B
mSp_rep10_179,0.662315,46769.0,0.020791,856995,0.937608,0.223337,96.15,rep10,Sp#2 (n=2688),6.054831717364376,27.13436236494789,4,Marginal_Zone_B
mSp_rep10_334,0.7418170000000001,28476.0,0.029051,603554,0.946238,0.161133,96.9,rep10,Sp#2 (n=2688),-27.17253322497871,-5.877530212883005,6,Naive_CD8_T
mSp_rep10_140,0.7801680000000001,9886.0,0.054695000000000014,215422,0.945221,0.072913,96.29,rep10,Sp#2 (n=2688),-6.956761957072339,-5.65805553876757,1,Follicular_B
mSp_rep10_011,0.731577,34309.0,0.029421,787617,0.950625,0.177837,96.88,rep10,Sp#2 (n=2688),-5.9631074597824325,3.750714119742695,1,Follicular_B
mSp_rep10_093,0.734805,32174.0,0.017287999999999998,662945,0.944415,0.17824700000000002,95.83,rep10,Sp#2 (n=2688),19.374288706108473,3.8256285553048004,7,Transitional_B
mSp_rep10_297,0.774357,15407.0,0.065336,309047,0.939467,0.101068,96.89,rep10,Sp#2 (n=2688),-4.369650544210046,-3.7694744273585226,1,Follicular_B
mSp_rep10_041,0.713333,33950.0,0.015941999999999998,666663,0.943253,0.182282,96.89,rep10,Sp#2 (n=2688),9.913311590857022,4.537418229730731,1,Follicular_B
mSp_rep10_303,0.735302,13384.0,0.06438300000000001,306941,0.946718,0.085261,96.34,rep10,Sp#2 (n=2688),-7.586158014485021,-5.186000277873306,1,Follicular_B
mSp_rep10_186,0.761185,24277.0,0.025842,440068,0.937259,0.142456,96.61,rep10,Sp#2 (n=2688),-0.8444597299277274,-0.5809320554115116,1,Follicular_B
mSp_rep10_370,0.7269359999999999,32170.0,0.024383,692394,0.947698,0.177107,96.89,rep10,Sp#2 (n=2688),14.504875454668255,-18.410976688740732,3,Naive_CD4_T
mSp_rep10_087,0.732047,32420.0,0.02508,675210,0.945461,0.173789,96.98,rep10,Sp#2 (n=2688),2.4484066881314663,7.643095814429117,1,Follicular_B
mSp_rep10_262,0.69045,37702.0,0.015176,889535,0.952512,0.187137,96.7,rep10,Sp#2 (n=2688),6.353092377105916,-18.99422760779482,3,Naive_CD4_T
mSp_rep10_259,0.7310949999999999,34343.0,0.017396000000000002,664319,0.942204,0.184997,96.89,rep10,Sp#2 (n=2688),11.189067587174954,-17.788265492717976,3,Naive_CD4_T
mSp_rep10_350,0.732003,34257.0,0.011171,673293,0.944052,0.180796,96.98,rep10,Sp#2 (n=2688),-1.37011550374102,9.89932068392876,1,Follicular_B
mSp_rep10_148,0.726803,13339.0,0.062351,238456,0.931682,0.087388,96.49,rep10,Sp#2 (n=2688),-0.3835961474005156,-7.762175354078451,1,Follicular_B
mSp_rep10_345,0.739137,30956.0,0.025315,543890,0.935486,0.170843,96.87,rep10,Sp#2 (n=2688),-12.127933925892389,14.565416286133898,1,Follicular_B
mSp_rep10_053,0.722366,39024.0,0.012451,810409,0.946874,0.19586,97.03,rep10,Sp#2 (n=2688),16.431654374208826,-16.587348521808206,3,Naive_CD4_T
mSp_rep10_048,0.763147,28884.0,0.030641,618125,0.947018,0.163644,97.18,rep10,Sp#2 (n=2688),-0.963069551630731,1.8363543558610458,1,Follicular_B
mSp_rep10_100,0.767821,28254.0,0.010264,386838,0.91815,0.164822,96.61,rep10,Sp#2 (n=2688),-2.803010189677158,7.105678183533154,1,Follicular_B
mSp_rep10_012,0.747437,30379.0,0.020601,652034,0.946991,0.166218,95.57,rep10,Sp#2 (n=2688),-1.0388475748997317,2.5483347768323314,1,Follicular_B
mSp_rep10_192,0.744659,11440.0,0.059984,236002,0.942374,0.07874099999999999,97.36,rep10,Sp#2 (n=2688),-10.932183778858894,18.694766681179953,1,Follicular_B
mSp_rep10_177,0.5977779999999999,43037.0,0.000929,753042,0.938183,0.174788,96.99,rep10,Sp#2 (n=2688),35.83665435292689,9.287371329428739,0,Granulocyte
mSp_rep10_377,0.680411,42196.0,0.007223,752311,0.938171,0.203277,96.48,rep10,Sp#2 (n=2688),14.047751654304315,4.946825537677467,7,Transitional_B
mSp_rep10_307,0.74658,26622.0,0.028713,510105,0.941108,0.153947,97.3,rep10,Sp#2 (n=2688),9.52367879931235,-15.095589444470175,3,Naive_CD4_T
mSp_rep10_263,0.708721,38377.0,0.017108,782697,0.944969,0.198973,96.86,rep10,Sp#2 (n=2688),-18.31425644099878,-14.753325450153113,2,Memory_CD8_T
mSp_rep10_092,0.641138,28184.0,0.003922999999999999,533886,0.942312,0.12843,97.21,rep10,Sp#2 (n=2688),38.306933076525496,9.153566746569064,0,Granulocyte
mSp_rep10_163,0.709807,25297.0,0.033949,511737,0.943146,0.146043,96.98,rep10,Sp#2 (n=2688),-13.10402130433328,-19.899306658931202,2,Memory_CD8_T
mSp_rep10_211,0.754746,34718.0,0.011925,638374,0.940065,0.187201,97.14,rep10,Sp#2 (n=2688),1.5069362346410444,8.167215950004296,1,Follicular_B
mSp_rep10_243,0.7128770000000001,34245.0,0.013738,680970,0.943819,0.178042,96.76,rep10,Sp#2 (n=2688),4.556587787125711,5.331276274551946,1,Follicular_B
mSp_rep10_224,0.770985,22669.0,0.029165,482481,0.946412,0.141009,96.94,rep10,Sp#2 (n=2688),-31.55779681137914,-8.88585092524345,6,Naive_CD8_T
mSp_rep10_114,0.757009,13351.0,0.02519,254004,0.939756,0.092166,96.21,rep10,Sp#2 (n=2688),-5.916066499289474,-8.729257600116101,1,Follicular_B
mSp_rep10_143,0.72,39515.0,0.01252,826674,0.947079,0.202431,97.01,rep10,Sp#2 (n=2688),-5.495460211458615,19.608972482465457,1,Follicular_B
mSp_rep10_103,0.708465,38994.0,0.020793,847481,0.948284,0.197525,96.87,rep10,Sp#2 (n=2688),-5.770485584476938,12.798225029343614,1,Follicular_B
mSp_rep10_108,0.7582810000000001,23870.0,0.010406,420112,0.93665,0.14289200000000002,96.48,rep10,Sp#2 (n=2688),-28.64023863540149,-6.332984318446665,6,Naive_CD8_T
mSp_rep10_051,0.737408,19166.0,0.032704000000000004,431100,0.948894,0.115069,96.88,rep10,Sp#2 (n=2688),6.889008067517741,-24.722365442874313,3,Naive_CD4_T
mSp_rep10_125,0.696968,40544.0,0.01821,816423,0.944212,0.201176,96.54,rep10,Sp#2 (n=2688),11.885896649643966,8.699424149089307,1,Follicular_B
mSp_rep10_271,0.7529600000000001,13142.0,0.021517,270520,0.944499,0.089809,96.18,rep10,Sp#2 (n=2688),-5.741291292456908,-7.7270549914152244,1,Follicular_B
mSp_rep10_055,0.6977760000000001,13071.0,0.014625,277246,0.94749,0.08122599999999999,96.65,rep10,Sp#2 (n=2688),11.491854372745172,-26.508273187233943,3,Naive_CD4_T
mSp_rep10_272,0.7213390000000001,16620.0,0.032314,341744,0.94397,0.108101,96.71,rep10,Sp#2 (n=2688),-29.185776221311002,-7.045338943179049,6,Naive_CD8_T
mSp_rep10_294,0.678801,34659.0,0.038319,765443,0.947307,0.182973,96.58,rep10,Sp#2 (n=2688),-1.6579416336751045,26.036028361545068,4,Marginal_Zone_B
mSp_rep10_099,0.745684,32563.0,0.013661,698059,0.948462,0.17539000000000002,97.1,rep10,Sp#2 (n=2688),-3.7169094718153635,12.476816374918805,1,Follicular_B
mSp_rep10_265,0.7421369999999999,14096.0,0.062704,301823,0.943432,0.090577,96.96,rep10,Sp#2 (n=2688),-4.638479092249456,-3.9490102280430683,1,Follicular_B
mSp_rep10_230,0.745078,31297.0,0.015694,665731,0.947866,0.17001,97.0,rep10,Sp#2 (n=2688),-6.338286712576177,11.227183716968323,1,Follicular_B
mSp_rep10_268,0.645069,35813.0,0.034768,688582,0.939623,0.16580799999999998,96.72,rep10,Sp#2 (n=2688),-1.9265490221434163,-27.74311335457422,9,Regulatory_T
