cell	mt_content
mSp_rep3_134	0.034232
mSp_rep3_135	0.003471
mSp_rep3_136	0.009164
mSp_rep3_137	0.026964
mSp_rep3_138	0.013120
mSp_rep3_139	0.011845
mSp_rep3_140	0.028233
mSp_rep3_141	0.024380
mSp_rep3_142	0.030762
mSp_rep3_143	0.011168
mSp_rep3_144	0.013057
mSp_rep3_145	0.029084
mSp_rep3_146	0.002302
mSp_rep3_147	0.033560
mSp_rep3_148	0.022930
mSp_rep3_149	0.011153
mSp_rep3_150	0.015868
mSp_rep3_151	0.024832
mSp_rep3_152	0.009381
mSp_rep3_153	0.059266
mSp_rep3_154	0.010863
mSp_rep3_155	0.014294
mSp_rep3_156	0.016133
mSp_rep3_157	0.166113
mSp_rep3_158	0.006507
mSp_rep3_159	0.026231
mSp_rep3_160	0.054540
mSp_rep3_161	0.039424
mSp_rep3_162	0.018079
mSp_rep3_163	0.041265
mSp_rep3_164	0.015489
mSp_rep3_165	0.047462
mSp_rep3_166	0.013765
mSp_rep3_167	0.035629
mSp_rep3_168	0.038391
mSp_rep3_169	0.126137
mSp_rep3_170	0.032830
mSp_rep3_171	0.028908
mSp_rep3_172	0.092480
mSp_rep3_173	0.019799
mSp_rep3_174	0.018400
mSp_rep3_175	0.041991
mSp_rep3_176	0.013343
mSp_rep3_177	0.020620
mSp_rep3_178	0.020803
mSp_rep3_179	0.032275
mSp_rep3_180	0.003343
mSp_rep3_181	0.019883
mSp_rep3_182	0.025296
mSp_rep3_183	0.024102
mSp_rep3_184	0.009365
mSp_rep3_185	0.010052
mSp_rep3_186	0.015890
mSp_rep3_187	0.038412
mSp_rep3_188	0.045032
mSp_rep3_189	0.020875
mSp_rep3_190	0.011839
mSp_rep3_191	0.002065
mSp_rep3_192	0.012301
mSp_rep3_193	0.072865
mSp_rep3_194	0.044962
mSp_rep3_195	0.020320
mSp_rep3_196	0.011706
mSp_rep3_197	0.144095
mSp_rep3_198	0.013457
mSp_rep3_199	0.016663
mSp_rep3_200	0.027081
mSp_rep3_201	0.012771
mSp_rep3_202	0.014324
mSp_rep3_203	0.054918
mSp_rep3_204	0.011270
mSp_rep3_205	0.000082
mSp_rep3_206	0.016344
mSp_rep3_207	0.017875
mSp_rep3_208	0.031291
mSp_rep3_209	0.015815
mSp_rep3_210	0.019147
mSp_rep3_211	0.029628
mSp_rep3_212	0.011029
mSp_rep3_213	0.003961
mSp_rep3_214	0.015002
mSp_rep3_215	0.040196
mSp_rep3_216	0.000478
mSp_rep3_217	0.030865
mSp_rep3_218	0.021967
mSp_rep3_219	0.008620
mSp_rep3_220	0.088029
mSp_rep3_221	0.019091
mSp_rep3_222	0.029547
mSp_rep3_223	0.041508
mSp_rep3_224	0.027538
mSp_rep3_225	0.032403
mSp_rep3_226	0.012935
mSp_rep3_227	0.026301
mSp_rep3_228	0.024588
mSp_rep3_229	0.008511
mSp_rep3_230	0.024907
mSp_rep3_231	0.020752
mSp_rep3_232	0.016976
mSp_rep3_233	0.012631
mSp_rep3_234	0.035650
mSp_rep3_235	0.001986
mSp_rep3_236	0.031001
mSp_rep3_237	0.021699
mSp_rep3_238	0.009477
mSp_rep3_239	0.033586
mSp_rep3_240	0.043435
mSp_rep3_241	0.027830
mSp_rep3_242	0.034486
mSp_rep3_243	0.033395
mSp_rep3_244	0.067882
mSp_rep3_245	0.039172
mSp_rep3_246	0.222958
mSp_rep3_247	0.015138
mSp_rep3_248	0.030291
mSp_rep3_249	0.010393
mSp_rep3_250	0.014956
mSp_rep3_251	0.039660
mSp_rep3_252	0.042518
mSp_rep3_253	0.019675
mSp_rep3_254	0.011691
mSp_rep3_255	0.003667
mSp_rep3_256	0.000000
mSp_rep3_257	0.025556
mSp_rep3_258	0.019220
mSp_rep3_259	0.034614
mSp_rep3_260	0.015861
mSp_rep3_261	0.022431
mSp_rep3_262	0.001346
mSp_rep3_263	0.066063
mSp_rep3_264	0.043852
mSp_rep3_265	0.201370
mSp_rep3_266	0.046600
mSp_rep3_267	0.003245
mSp_rep3_268	0.035913
mSp_rep3_269	0.142139
mSp_rep3_270	0.000000
mSp_rep3_271	0.011636
mSp_rep3_272	0.001508
mSp_rep3_273	0.017868
mSp_rep3_274	0.267363
mSp_rep3_275	0.015930
mSp_rep3_276	0.012346
mSp_rep3_277	0.021523
mSp_rep3_278	0.033628
mSp_rep3_279	0.059822
mSp_rep3_280	0.093097
mSp_rep3_281	0.005030
mSp_rep3_282	0.057208
mSp_rep3_283	0.013483
mSp_rep3_284	0.028479
mSp_rep3_285	0.022704
mSp_rep3_286	0.018946
mSp_rep3_287	0.016832
mSp_rep3_288	0.019556
mSp_rep3_289	0.032465
mSp_rep3_290	0.022017
mSp_rep3_291	0.015683
mSp_rep3_292	0.017688
mSp_rep3_293	0.011200
mSp_rep3_294	0.017209
mSp_rep3_295	0.001038
mSp_rep3_296	0.007399
mSp_rep3_297	0.018495
mSp_rep3_298	0.026754
mSp_rep3_299	0.048370
mSp_rep3_300	0.028181
mSp_rep3_301	0.008501
mSp_rep3_302	0.019134
mSp_rep3_303	0.024311
mSp_rep3_304	0.028917
mSp_rep3_305	0.035474
mSp_rep3_306	0.018640
mSp_rep3_307	0.048686
mSp_rep3_308	0.089439
mSp_rep3_309	0.086005
mSp_rep3_310	0.006216
mSp_rep3_311	0.047037
mSp_rep3_312	0.115000
mSp_rep3_313	0.012821
mSp_rep3_314	0.004224
mSp_rep3_315	0.000044
mSp_rep3_316	0.008701
mSp_rep3_317	0.024739
mSp_rep3_318	0.002210
mSp_rep3_319	0.005245
mSp_rep3_320	0.019609
mSp_rep3_321	0.008336
mSp_rep3_322	0.145861
mSp_rep3_323	0.029338
mSp_rep3_324	0.022142
mSp_rep3_325	0.039911
mSp_rep3_326	0.031793
mSp_rep3_327	0.066827
mSp_rep3_328	0.018089
mSp_rep3_329	0.018602
mSp_rep3_330	0.010572
mSp_rep3_331	0.026159
mSp_rep3_332	0.018982
mSp_rep3_333	0.052953
mSp_rep3_334	0.044187
mSp_rep3_335	0.024993
mSp_rep3_336	0.018863
mSp_rep3_337	0.027777
mSp_rep3_338	0.021015
mSp_rep3_339	0.004329
mSp_rep3_340	0.008957
mSp_rep3_341	0.011661
mSp_rep3_342	0.011406
mSp_rep3_343	0.020472
mSp_rep3_344	0.014874
mSp_rep3_345	0.033322
mSp_rep3_346	0.027798
mSp_rep3_347	0.000805
mSp_rep3_348	0.013634
mSp_rep3_349	0.023107
mSp_rep3_350	0.017367
mSp_rep3_351	0.019779
mSp_rep3_352	0.009830
mSp_rep3_353	0.030051
mSp_rep3_354	0.030953
mSp_rep3_355	0.011381
mSp_rep3_356	0.046137
mSp_rep3_357	0.023840
mSp_rep3_358	0.040106
mSp_rep3_359	0.008642
mSp_rep3_360	0.030569
mSp_rep3_361	0.035332
mSp_rep3_362	0.031969
mSp_rep3_363	0.009896
mSp_rep3_364	0.013564
mSp_rep3_365	0.026636
mSp_rep3_366	0.125000
mSp_rep3_367	0.008459
mSp_rep3_368	0.003248
mSp_rep3_369	0.015353
mSp_rep3_370	0.049259
mSp_rep3_371	0.017775
mSp_rep3_372	0.000000
mSp_rep3_373	0.003233
mSp_rep3_374	0.019272
mSp_rep3_375	0.024043
mSp_rep3_376	0.019405
mSp_rep3_377	0.043898
mSp_rep3_378	0.000000
mSp_rep3_379	0.028242
mSp_rep3_380	0.019876
mSp_rep3_381	0.007301
mSp_rep3_382	0.019727
mSp_rep3_383	0.029249
mSp_rep3_384	0.000000
