Data File Name,mSp_scATAC_High Sensitivity DNA Assay_DEDAE00427_2018-04-22_14-42-26.xad
Data File Path,C:\Users\AgilentP302\Documents\Xi\2018-04-22
Date Created,22 April 2018 13:42:26
Date Last Modified,22 April 2018 14:22:51
Version Created,B.02.09.SI725
Version Last Modified,B.02.09.SI725
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,rep6
Number of Events,2121
 
Time,Value
43.85,0.1421814
43.9,0.2057182
43.95,0.2322111
44,0.2612336
44.05,0.2807433
44.1,0.2354383
44.15,0.2084528
44.2,0.243352
44.25,0.2178802
44.3,0.3592799
44.35,0.3702001
44.4,0.3907083
44.45,0.3647627
44.5,0.3570941
44.55,0.4205182
44.6,0.4952077
44.65,0.5747296
44.7,0.6325772
44.75,0.528111
44.8,0.410854
44.85,0.3588872
44.9,0.3939106
44.95,0.4898114
45,0.599659
45.05,0.6629943
45.1,0.6706502
45.15,0.6147198
45.2,0.5197057
45.25,0.4585964
45.3,0.4353725
45.35,0.4535841
45.4,0.5308028
45.45,0.6401554
45.5,0.7505363
45.55,0.8211949
45.6,0.8613511
45.65,0.8771724
45.7,0.887247
45.75,0.8848216
45.8,0.9275526
45.85,0.9938926
45.9,1.035471
45.95,1.006359
46,0.9860612
46.05,0.8529906
46.1,0.7536612
46.15,0.5747824
46.2,0.4190953
46.25,0.3206857
46.3,0.1930283
46.35,6.257509E-02
46.4,-2.482276E-02
46.45,-9.051446E-02
46.5,-0.1331906
46.55,-0.2793611
46.6,-0.4393005
46.65,-0.5392001
46.7,-0.6329252
46.75,-0.7166345
46.8,-0.7501964
46.85,-0.7587208
46.9,-0.7776772
46.95,-0.8273138
47,-0.9113026
47.05,-0.9716794
47.1,-0.9633659
47.15,-0.9317256
47.2,-0.9527013
47.25,-1.010529
47.3,-1.105662
47.35,-1.229076
47.4,-1.349295
47.45,-1.313919
47.5,-1.167933
47.55,-1.044536
47.6,-1.050085
47.65,-1.062378
47.7,-1.058492
47.75,-1.080727
47.8,-1.161379
47.85,-1.165749
47.9,-1.195503
47.95,-1.261474
48,-1.361956
48.05,-1.452893
48.1,-1.476009
48.15,-1.477342
48.2,-1.469869
48.25,-1.388258
48.3,-1.261403
48.35,-1.181287
48.4,-1.182876
48.45,-1.212762
48.5,-1.24689
48.55,-1.30277
48.6,-1.31508
48.65,-1.287608
48.7,-1.228389
48.75,-1.167942
48.8,-1.173753
48.85,-1.166158
48.9,-1.17506
48.95,-1.201561
49,-1.193192
49.05,-1.190654
49.1,-1.169786
49.15,-1.073194
49.2,-1.027924
49.25,-1.051481
49.3,-1.024612
49.35,-0.9240479
49.4,-0.7486401
49.45,-0.5836177
49.5,-0.451371
49.55,-0.3609922
49.6,-0.2403204
49.65,-7.385986E-02
49.7,0.2033324
49.75,0.543701
49.8,0.8882487
49.85,1.212979
49.9,1.580979
49.95,2.021828
50,2.450146
50.05,2.809875
50.1,2.980537
50.15,2.893304
50.2,2.712215
50.25,2.454043
50.3,2.153548
50.35,1.880542
50.4,1.600803
50.45,1.322544
50.5,1.180868
50.55,1.050197
50.6,1.13857
50.65,1.123781
50.7,1.0677
50.75,1.000515
50.8,0.9759672
50.85,0.8988936
50.9,0.9229826
50.95,0.9839833
51,1.006999
51.05,1.063209
51.1,1.237218
51.15,1.479224
51.2,1.777585
51.25,2.056153
51.3,2.323056
51.35,2.549141
51.4,2.704332
51.45,2.84919
51.5,3.117761
51.55,3.568544
51.6,4.117909
51.65,4.796392
51.7,5.605794
51.75,6.502064
51.8,7.50027
51.85,8.632321
51.9,9.927843
51.95,11.45985
52,12.86717
52.05,13.99906
52.1,14.82508
52.15,15.09428
52.2,15.06216
52.25,14.88297
52.3,14.69304
52.35,14.63295
52.4,14.76523
52.45,14.89718
52.5,15.16054
52.55,15.00736
52.6,14.43468
52.65,13.41507
52.7,11.85596
52.75,9.935967
52.8,7.93815
52.85,6.018963
52.9,4.333423
52.95,2.941997
53,1.944351
53.05,1.31165
53.1,0.7916891
53.15,0.4140577
53.2,0.136695
53.25,-7.871518E-02
53.3,-0.1341676
53.35,9.711356E-03
53.4,0.1588706
53.45,0.1401932
53.5,-3.162748E-02
53.55,-0.2895342
53.6,-0.4996898
53.65,-0.6696101
53.7,-0.7052621
53.75,-0.7494551
53.8,-0.9394618
53.85,-1.202512
53.9,-1.34544
53.95,-1.475703
54,-1.507376
54.05,-1.487374
54.1,-1.390405
54.15,-1.286601
54.2,-1.272959
54.25,-1.36316
54.3,-1.3997
54.35,-1.420164
54.4,-1.457175
54.45,-1.435906
54.5,-1.418643
54.55,-1.460595
54.6,-1.520298
54.65,-1.569285
54.7,-1.543054
54.75,-1.504542
54.8,-1.533917
54.85,-1.491616
54.9,-1.464218
54.95,-1.513775
55,-1.550849
55.05,-1.586774
55.1,-1.608354
55.15,-1.602692
55.2,-1.547546
55.25,-1.45917
55.3,-1.487266
55.35,-1.491258
55.4,-1.498384
55.45,-1.449801
55.5,-1.405508
55.55,-1.339745
55.6,-1.329178
55.65,-1.292805
55.7,-1.294055
55.75,-1.276658
55.8,-1.209525
55.85,-1.149868
55.9,-1.100173
55.95,-1.078271
56,-1.142116
56.05,-1.232463
56.1,-1.282811
56.15,-1.279157
56.2,-1.120366
56.25,-0.866282
56.3,-0.6726232
56.35,-0.5128697
56.4,-0.4228413
56.45,-0.4569454
56.5,-0.410646
56.55,-0.3043652
56.6,-0.2310311
56.65,-6.854119E-02
56.7,6.192024E-03
56.75,0.230295
