cell	sequencing_depth
mSp_rep3_087	402372
mSp_rep3_088	549394
mSp_rep3_089	173945
mSp_rep3_090	334887
mSp_rep3_091	412932
mSp_rep3_092	2293
mSp_rep3_093	854680
mSp_rep3_094	561820
mSp_rep3_095	511549
mSp_rep3_096	564010
mSp_rep3_097	708775
mSp_rep3_098	505959
mSp_rep3_099	687999
mSp_rep3_100	863259
mSp_rep3_101	374872
mSp_rep3_102	387581
mSp_rep3_103	737031
mSp_rep3_104	581418
mSp_rep3_105	203704
mSp_rep3_106	506224
mSp_rep3_107	383822
mSp_rep3_108	376638
mSp_rep3_109	467769
mSp_rep3_110	779995
mSp_rep3_111	361817
mSp_rep3_112	390764
mSp_rep3_113	385024
mSp_rep3_114	683698
mSp_rep3_115	430738
mSp_rep3_116	303704
mSp_rep3_117	129247
mSp_rep3_118	424258
mSp_rep3_119	108872
mSp_rep3_120	799814
mSp_rep3_121	589620
mSp_rep3_122	669031
mSp_rep3_123	497939
mSp_rep3_124	667200
mSp_rep3_125	389553
mSp_rep3_126	489254
mSp_rep3_127	627251
mSp_rep3_128	356827
mSp_rep3_129	903305
mSp_rep3_130	984674
mSp_rep3_131	368347
mSp_rep3_132	1990325
mSp_rep3_133	429398
mSp_rep3_134	464009
mSp_rep3_135	358718
mSp_rep3_136	263399
mSp_rep3_137	532664
mSp_rep3_138	308706
mSp_rep3_139	422215
mSp_rep3_140	253699
mSp_rep3_141	379755
mSp_rep3_142	360564
mSp_rep3_143	472326
mSp_rep3_144	699332
mSp_rep3_145	630112
mSp_rep3_146	567967
mSp_rep3_147	409915
mSp_rep3_148	429839
mSp_rep3_149	537160
mSp_rep3_150	515874
mSp_rep3_151	732007
mSp_rep3_152	761167
mSp_rep3_153	1229584
mSp_rep3_154	710089
mSp_rep3_155	326959
mSp_rep3_156	512721
mSp_rep3_157	137486
mSp_rep3_158	408931
mSp_rep3_159	286570
mSp_rep3_160	239363
mSp_rep3_161	299793
mSp_rep3_162	464528
mSp_rep3_163	759268
mSp_rep3_164	159352
mSp_rep3_165	422231
mSp_rep3_166	324520
mSp_rep3_167	503482
mSp_rep3_168	1088279
mSp_rep3_169	44496
mSp_rep3_170	470057
mSp_rep3_171	822019
mSp_rep3_172	241688
mSp_rep3_173	371790
mSp_rep3_174	634585
mSp_rep3_175	938371
mSp_rep3_176	402420
mSp_rep3_177	577113
mSp_rep3_178	1243053
mSp_rep3_179	172931
mSp_rep3_180	253256
mSp_rep3_181	623882
mSp_rep3_182	242397
mSp_rep3_183	324837
mSp_rep3_184	326709
mSp_rep3_185	265769
mSp_rep3_186	466594
mSp_rep3_187	330986
mSp_rep3_188	354106
mSp_rep3_189	323203
mSp_rep3_190	504478
mSp_rep3_191	339209
mSp_rep3_192	409642
mSp_rep3_193	384847
mSp_rep3_194	101435
mSp_rep3_195	480786
mSp_rep3_196	190392
mSp_rep3_197	76769
mSp_rep3_198	275381
mSp_rep3_199	534904
mSp_rep3_200	730183
mSp_rep3_201	553353
mSp_rep3_202	333761
mSp_rep3_203	407166
mSp_rep3_204	605078
mSp_rep3_205	386761
mSp_rep3_206	386575
mSp_rep3_207	449883
mSp_rep3_208	199803
mSp_rep3_209	722691
mSp_rep3_210	759705
mSp_rep3_211	480232
mSp_rep3_212	380149
mSp_rep3_213	325861
mSp_rep3_214	993625
mSp_rep3_215	393227
mSp_rep3_216	1111633
mSp_rep3_217	293204
mSp_rep3_218	820813
mSp_rep3_219	469372
mSp_rep3_220	317024
mSp_rep3_221	230781
mSp_rep3_222	828657
mSp_rep3_223	40876
mSp_rep3_224	310954
mSp_rep3_225	839710
mSp_rep3_226	1049301
mSp_rep3_227	574304
mSp_rep3_228	797797
mSp_rep3_229	294412
mSp_rep3_230	591472
mSp_rep3_231	418115
mSp_rep3_232	184265
mSp_rep3_233	501646
mSp_rep3_234	413678
mSp_rep3_235	397149
mSp_rep3_236	355108
mSp_rep3_237	430300
mSp_rep3_238	366854
mSp_rep3_239	212679
mSp_rep3_240	574475
mSp_rep3_241	283033
mSp_rep3_242	398862
mSp_rep3_243	581927
mSp_rep3_244	374427
mSp_rep3_245	136436
mSp_rep3_246	52086
mSp_rep3_247	663456
mSp_rep3_248	294847
mSp_rep3_249	632933
mSp_rep3_250	842036
mSp_rep3_251	455220
mSp_rep3_252	570116
mSp_rep3_253	574148
mSp_rep3_254	511170
mSp_rep3_255	585348
mSp_rep3_256	82
mSp_rep3_257	871065
mSp_rep3_258	276361
mSp_rep3_259	388585
mSp_rep3_260	277655
mSp_rep3_261	158239
mSp_rep3_262	652948
mSp_rep3_263	393543
mSp_rep3_264	369011
mSp_rep3_265	154245
mSp_rep3_266	404034
mSp_rep3_267	689845
mSp_rep3_268	454849
mSp_rep3_269	44947
mSp_rep3_270	68
mSp_rep3_271	710153
mSp_rep3_272	379331
mSp_rep3_273	455701
mSp_rep3_274	104768
mSp_rep3_275	505364
mSp_rep3_276	492742
mSp_rep3_277	458284
mSp_rep3_278	132977
mSp_rep3_279	322796
mSp_rep3_280	162280
mSp_rep3_281	280931
mSp_rep3_282	100508
mSp_rep3_283	182565
mSp_rep3_284	355636
mSp_rep3_285	443269
mSp_rep3_286	505701
mSp_rep3_287	2275063
mSp_rep3_288	903269
mSp_rep3_289	403633
mSp_rep3_290	559883
mSp_rep3_291	575769
mSp_rep3_292	840898
mSp_rep3_293	649769
mSp_rep3_294	578939
mSp_rep3_295	250295
mSp_rep3_296	523137
mSp_rep3_297	556611
mSp_rep3_298	619065
mSp_rep3_299	515494
mSp_rep3_300	886406
mSp_rep3_301	599154
mSp_rep3_302	417106
mSp_rep3_303	178817
mSp_rep3_304	165240
mSp_rep3_305	143943
mSp_rep3_306	518189
mSp_rep3_307	436573
mSp_rep3_308	175516
mSp_rep3_309	296319
mSp_rep3_310	354342
mSp_rep3_311	305649
mSp_rep3_312	100411
mSp_rep3_313	207
mSp_rep3_314	450331
mSp_rep3_315	425470
mSp_rep3_316	536973
mSp_rep3_317	954183
mSp_rep3_318	620163
mSp_rep3_319	527084
mSp_rep3_320	448187
mSp_rep3_321	933809
mSp_rep3_322	59249
mSp_rep3_323	505720
mSp_rep3_324	671352
mSp_rep3_325	215675
mSp_rep3_326	122947
mSp_rep3_327	334119
mSp_rep3_328	400018
mSp_rep3_329	339179
mSp_rep3_330	980411
mSp_rep3_331	2236148
mSp_rep3_332	272567
mSp_rep3_333	243886
mSp_rep3_334	508475
mSp_rep3_335	287583
mSp_rep3_336	484262
mSp_rep3_337	520724
mSp_rep3_338	722085
mSp_rep3_339	431441
mSp_rep3_340	492563
mSp_rep3_341	603516
mSp_rep3_342	501884
mSp_rep3_343	435561
mSp_rep3_344	986191
mSp_rep3_345	639524
mSp_rep3_346	484774
mSp_rep3_347	462507
mSp_rep3_348	925347
mSp_rep3_349	420003
mSp_rep3_350	468822
mSp_rep3_351	814100
mSp_rep3_352	569329
mSp_rep3_353	328321
mSp_rep3_354	258819
mSp_rep3_355	395558
mSp_rep3_356	291966
mSp_rep3_357	365435
mSp_rep3_358	460671
mSp_rep3_359	473878
mSp_rep3_360	462243
mSp_rep3_361	314295
mSp_rep3_362	506491
mSp_rep3_363	706062
mSp_rep3_364	660669
mSp_rep3_365	491692
mSp_rep3_366	60
mSp_rep3_367	783623
mSp_rep3_368	41065
mSp_rep3_369	551719
mSp_rep3_370	493806
mSp_rep3_371	559895
mSp_rep3_372	104
mSp_rep3_373	386129
mSp_rep3_374	416037
mSp_rep3_375	168154
mSp_rep3_376	556926
mSp_rep3_377	650493
mSp_rep3_378	72
mSp_rep3_379	739061
mSp_rep3_380	371157
mSp_rep3_381	521929
mSp_rep3_382	968370
mSp_rep3_383	429741
mSp_rep3_384	68
