cell	uniq_frags
cd4_tagsort_382	36628.000000
cd4_tagsort_383	37551.000000
cd4_tagsort_384	89.000000
cd4_tagsort_38	4316.000000
cd4_tagsort_39	27538.000000
cd4_tagsort_3	34649.000000
cd4_tagsort_40	26432.000000
cd4_tagsort_41	15135.000000
cd4_tagsort_42	23955.000000
cd4_tagsort_43	29452.000000
cd4_tagsort_44	28302.000000
cd4_tagsort_45	35063.000000
cd4_tagsort_46	34338.000000
cd4_tagsort_47	23881.000000
cd4_tagsort_48	28404.000000
cd4_tagsort_49	36344.000000
cd4_tagsort_4	36512.000000
cd4_tagsort_50	2740.000000
cd4_tagsort_51	37870.000000
cd4_tagsort_52	25734.000000
cd4_tagsort_53	40022.000000
cd4_tagsort_54	40658.000000
cd4_tagsort_55	3428.000000
cd4_tagsort_56	39839.000000
cd4_tagsort_57	36292.000000
cd4_tagsort_58	31800.000000
cd4_tagsort_59	33551.000000
cd4_tagsort_5	41201.000000
cd4_tagsort_60	27259.000000
cd4_tagsort_61	33610.000000
cd4_tagsort_62	3137.000000
cd4_tagsort_63	11344.000000
cd4_tagsort_64	27665.000000
cd4_tagsort_65	8270.000000
cd4_tagsort_66	9761.000000
cd4_tagsort_67	77.000000
cd4_tagsort_68	40586.000000
cd4_tagsort_69	35334.000000
cd4_tagsort_6	30524.000000
cd4_tagsort_70	35597.000000
cd4_tagsort_71	11827.000000
cd4_tagsort_72	36371.000000
cd4_tagsort_73	32327.000000
cd4_tagsort_74	4793.000000
cd4_tagsort_75	26519.000000
cd4_tagsort_76	15685.000000
cd4_tagsort_77	35304.000000
cd4_tagsort_78	29992.000000
cd4_tagsort_79	38548.000000
cd4_tagsort_7	11562.000000
cd4_tagsort_80	39582.000000
cd4_tagsort_81	2428.000000
cd4_tagsort_82	31636.000000
cd4_tagsort_83	4250.000000
cd4_tagsort_84	7248.000000
cd4_tagsort_85	34015.000000
cd4_tagsort_86	34826.000000
cd4_tagsort_87	14362.000000
cd4_tagsort_88	29729.000000
cd4_tagsort_89	41151.000000
cd4_tagsort_8	36721.000000
cd4_tagsort_90	41234.000000
cd4_tagsort_91	35382.000000
cd4_tagsort_92	33489.000000
cd4_tagsort_93	31613.000000
cd4_tagsort_94	32656.000000
cd4_tagsort_95	7304.000000
cd4_tagsort_96	31570.000000
cd4_tagsort_97	32256.000000
cd4_tagsort_98	42781.000000
cd4_tagsort_99	33406.000000
cd4_tagsort_9	39243.000000
